round,question,country,value,iso_alpha2,wals_code,wals_name,auto,distance,same_country,in_wals_country
4,Q3OTHER,17,KIKUTU,TZ,swa,Swahili,1,2,1,1
4,Q3OTHER,17,KIKWAYA,TZ,hya,Haya,1,2,1,1
4,Q3OTHER,17,KIKWAYA,TZ,nbo,Nyambo,1,2,1,1
4,Q3OTHER,17,KILAMBYA,TZ,,,,,,
4,Q3OTHER,17,KILINDI,TZ,,,,,,
4,Q3OTHER,17,KILUNGWA,TZ,,,,,,
4,Q3OTHER,17,KIMAKUA,TZ,mua,Makua,1,1,1,0
4,Q3OTHER,17,KIMALILA,TZ,nyh,Nyiha,1,2,1,1
4,Q3OTHER,17,KIMAMBWE,TZ,mmw,Mambwe,1,0,1,1
4,Q3OTHER,17,KIMATENGO,TZ,ngo,Ngoni,1,2,1,1
4,Q3OTHER,17,KIMATUMBI,TZ,mtb,Matuumbi,1,0,1,1
4,Q3OTHER,17,KIMBEMBE,TZ,,,,,,
4,Q3OTHER,17,KIMBULU,TZ,,,,,,
4,Q3OTHER,17,KIMBUNGO,TZ,,,,,,
4,Q3OTHER,17,KIMERU,TZ,cga,Chaga,1,2,1,1
4,Q3OTHER,17,KIMWERA,TZ,mwe,Mwera,1,0,1,1
4,Q3OTHER,17,KINDALI,TZ,nyh,Nyiha,1,2,1,1
4,Q3OTHER,17,KINDAMBA,TZ,heh,Hehe,1,2,1,1
4,Q3OTHER,17,KINDAMBA,TZ,kga,Kinga,1,2,1,1
4,Q3OTHER,17,KINDAMBA,TZ,kgr,Kagulu,1,2,1,1
4,Q3OTHER,17,KINDAMBA,TZ,kmi,Kami,1,2,1,1
4,Q3OTHER,17,KINDAMBA,TZ,png,Pangwa,1,2,1,1
4,Q3OTHER,17,KINDAMBA,TZ,pog,Pogoro,1,2,1,1
4,Q3OTHER,17,KINDAMBA,TZ,pre,Pare,1,2,1,1
4,Q3OTHER,17,KINDAMBA,TZ,shm,Shambala,1,2,1,1
4,Q3OTHER,17,KINDAMBA,TZ,swa,Swahili,1,2,1,1
4,Q3OTHER,17,KINDENDEULE,TZ,ngo,Ngoni,1,2,1,1
4,Q3OTHER,17,KINDENGEREKO,TZ,mkd,Makonde,1,2,1,1
4,Q3OTHER,17,KINDENGEREKO,TZ,mtb,Matuumbi,1,2,1,1
4,Q3OTHER,17,KINDENGEREKO,TZ,mwe,Mwera,1,2,1,1
4,Q3OTHER,17,KINGINDO,TZ,mkd,Makonde,1,2,1,1
4,Q3OTHER,17,KINGINDO,TZ,mtb,Matuumbi,1,2,1,1
4,Q3OTHER,17,KINGINDO,TZ,mwe,Mwera,1,2,1,1
4,Q3OTHER,17,KINGONI,TZ,ngo,Ngoni,1,0,1,1
4,Q3OTHER,17,KINYAGAZWA,TZ,,,,,,
4,Q3OTHER,17,KINYAMBO,TZ,nbo,Nyambo,1,0,1,1
4,Q3OTHER,17,KINYAMWANGA,TZ,mmw,Mambwe,1,2,1,1
4,Q3OTHER,17,KINYIHA,TZ,nyh,Nyiha,1,1,1,1
4,Q3OTHER,17,KIPANGWA,TZ,png,Pangwa,1,0,1,1
4,Q3OTHER,17,KIPIMBWE,TZ,nyh,Nyiha,1,2,1,1
4,Q3OTHER,17,KIPOGORO,TZ,,,,,,
4,Q3OTHER,17,KIRANGI,TZ,lgi,Langi,1,0,1,1
4,Q3OTHER,17,KIRYERI,TZ,,,,,,
4,Q3OTHER,17,KISAFWA,TZ,nyh,Nyiha,1,2,1,1
4,Q3OTHER,17,KISAGARA,TZ,heh,Hehe,1,2,1,1
4,Q3OTHER,17,KISAGARA,TZ,kga,Kinga,1,2,1,1
4,Q3OTHER,17,KISAGARA,TZ,kgr,Kagulu,1,2,1,1
4,Q3OTHER,17,KISAGARA,TZ,kmi,Kami,1,2,1,1
4,Q3OTHER,17,KISAGARA,TZ,png,Pangwa,1,2,1,1
4,Q3OTHER,17,KISAGARA,TZ,pog,Pogoro,1,2,1,1
4,Q3OTHER,17,KISAGARA,TZ,pre,Pare,1,2,1,1
4,Q3OTHER,17,KISAGARA,TZ,shm,Shambala,1,2,1,1
4,Q3OTHER,17,KISAGARA,TZ,swa,Swahili,1,2,1,1
4,Q3OTHER,17,KISAMBAA,TZ,shm,Shambala,1,0,1,1
4,Q3OTHER,17,KISANGU,TZ,heh,Hehe,1,2,1,1
4,Q3OTHER,17,KISANGU,TZ,kga,Kinga,1,2,1,1
4,Q3OTHER,17,KISANGU,TZ,kgr,Kagulu,1,2,1,1
4,Q3OTHER,17,KISANGU,TZ,kmi,Kami,1,2,1,1
4,Q3OTHER,17,KISANGU,TZ,png,Pangwa,1,2,1,1
4,Q3OTHER,17,KISANGU,TZ,pog,Pogoro,1,2,1,1
4,Q3OTHER,17,KISANGU,TZ,pre,Pare,1,2,1,1
4,Q3OTHER,17,KISANGU,TZ,shm,Shambala,1,2,1,1
4,Q3OTHER,17,KISANGU,TZ,swa,Swahili,1,2,1,1
4,Q3OTHER,17,KISHIHIRI,TZ,,,,,,
4,Q3OTHER,17,KISHIRAZI,TZ,,,,,,
4,Q3OTHER,17,KISHUBI,TZ,hya,Haya,1,2,1,1
4,Q3OTHER,17,KISHUBI,TZ,nbo,Nyambo,1,2,1,1
4,Q3OTHER,17,KISUBA,TZ,hya,Haya,1,2,1,1
4,Q3OTHER,17,KISUBA,TZ,nbo,Nyambo,1,2,1,1
4,Q3OTHER,17,KISUMBWA,TZ,lgi,Langi,1,2,1,1
4,Q3OTHER,17,KISUMBWA,TZ,nym,Nyamwezi,1,2,1,1
4,Q3OTHER,17,KISUMBWA,TZ,rim,Rimi,1,2,1,1
4,Q3OTHER,17,KISUMBWA,TZ,skm,Sukuma,1,2,1,1
4,Q3OTHER,17,KITUMBATU,TZ,,,,,,
4,Q3OTHER,17,KIVIDUNDA,TZ,heh,Hehe,1,2,1,1
4,Q3OTHER,17,KIVIDUNDA,TZ,kga,Kinga,1,2,1,1
4,Q3OTHER,17,KIVIDUNDA,TZ,kgr,Kagulu,1,2,1,1
4,Q3OTHER,17,KIVIDUNDA,TZ,kmi,Kami,1,2,1,1
4,Q3OTHER,17,KIVIDUNDA,TZ,png,Pangwa,1,2,1,1
4,Q3OTHER,17,KIVIDUNDA,TZ,pog,Pogoro,1,2,1,1
4,Q3OTHER,17,KIVIDUNDA,TZ,pre,Pare,1,2,1,1
4,Q3OTHER,17,KIVIDUNDA,TZ,shm,Shambala,1,2,1,1
4,Q3OTHER,17,KIVIDUNDA,TZ,swa,Swahili,1,2,1,1
4,Q3OTHER,17,KIWANJI,TZ,heh,Hehe,1,2,1,1
4,Q3OTHER,17,KIWANJI,TZ,kga,Kinga,1,2,1,1
4,Q3OTHER,17,KIWANJI,TZ,kgr,Kagulu,1,2,1,1
4,Q3OTHER,17,KIWANJI,TZ,kmi,Kami,1,2,1,1
4,Q3OTHER,17,KIWANJI,TZ,png,Pangwa,1,2,1,1
4,Q3OTHER,17,KIWANJI,TZ,pog,Pogoro,1,2,1,1
4,Q3OTHER,17,KIWANJI,TZ,pre,Pare,1,2,1,1
4,Q3OTHER,17,KIWANJI,TZ,shm,Shambala,1,2,1,1
4,Q3OTHER,17,KIWANJI,TZ,swa,Swahili,1,2,1,1
4,Q3OTHER,17,KIYAO,TZ,yao,Yao (in Malawi),1,0,1,0
4,Q3OTHER,17,KIZANAKI,TZ,hya,Haya,1,2,1,1
4,Q3OTHER,17,KIZANAKI,TZ,nbo,Nyambo,1,2,1,1
4,Q3OTHER,17,KIZARAMO,TZ,heh,Hehe,1,2,1,1
4,Q3OTHER,17,KIZARAMO,TZ,kga,Kinga,1,2,1,1
4,Q3OTHER,17,KIZARAMO,TZ,kgr,Kagulu,1,2,1,1
4,Q3OTHER,17,KIZARAMO,TZ,kmi,Kami,1,2,1,1
4,Q3OTHER,17,KIZARAMO,TZ,png,Pangwa,1,2,1,1
4,Q3OTHER,17,KIZARAMO,TZ,pog,Pogoro,1,2,1,1
4,Q3OTHER,17,KIZARAMO,TZ,pre,Pare,1,2,1,1
4,Q3OTHER,17,KIZARAMO,TZ,shm,Shambala,1,2,1,1
4,Q3OTHER,17,KIZARAMO,TZ,swa,Swahili,1,2,1,1
4,Q3OTHER,17,KIZIGUA,TZ,heh,Hehe,1,2,1,1
4,Q3OTHER,17,KIZIGUA,TZ,kga,Kinga,1,2,1,1
4,Q3OTHER,17,KIZIGUA,TZ,kgr,Kagulu,1,2,1,1
4,Q3OTHER,17,KIZIGUA,TZ,kmi,Kami,1,2,1,1
4,Q3OTHER,17,KIZIGUA,TZ,png,Pangwa,1,2,1,1
4,Q3OTHER,17,KIZIGUA,TZ,pog,Pogoro,1,2,1,1
4,Q3OTHER,17,KIZIGUA,TZ,pre,Pare,1,2,1,1
4,Q3OTHER,17,KIZIGUA,TZ,shm,Shambala,1,2,1,1
4,Q3OTHER,17,KIZIGUA,TZ,swa,Swahili,1,2,1,1
4,Q3OTHER,17,KIZINZA,TZ,hya,Haya,1,2,1,1
4,Q3OTHER,17,KIZINZA,TZ,nbo,Nyambo,1,2,1,1
4,Q3OTHER,18,Akumu,UG,,,,,,
4,Q3OTHER,18,Aringa,UG,lug,Lugbara,1,1,1,1
4,Q3OTHER,18,Kakwa,UG,bar,Bari,1,1,0,0
4,Q3OTHER,18,Kakwa,UG,kuk,Kukú,1,1,0,0
4,Q3OTHER,18,Karamajong,UG,,,,,,
4,Q3OTHER,18,Kumam,UG,acl,Acholi,1,2,1,1
4,Q3OTHER,18,Kumam,UG,lan,Lango,1,2,1,1
4,Q3OTHER,18,Lululi,UG,lda,Luganda,1,2,1,1
4,Q3OTHER,18,Lululi,UG,nko,Nkore-Kiga,1,2,1,1
4,Q3OTHER,18,Lululi,UG,rny,Runyankore,1,2,1,1
4,Q3OTHER,18,Lululi,UG,rru,Runyoro-Rutooro,1,2,1,1
4,Q3OTHER,18,Lululi,UG,tal,Talinga,1,2,1,1
4,Q3OTHER,18,Lwamba,UG,bdu,Budu,1,2,0,0
4,Q3OTHER,18,Lwamba,UG,bia,Bira,1,2,0,0
4,Q3OTHER,18,Lwamba,UG,eny,Enya,1,2,0,0
4,Q3OTHER,18,Lwamba,UG,hol,Holoholo,1,2,0,0
4,Q3OTHER,18,Lwamba,UG,leg,Lega,1,2,0,0
4,Q3OTHER,18,Lwamba,UG,mbl,Mbole,1,2,0,0
4,Q3OTHER,18,Lwamba,UG,mit,Mituku,1,2,0,0
4,Q3OTHER,18,Lwamba,UG,nng,Nyanga,1,2,0,0
4,Q3OTHER,18,Nubian,UG,nub,Nubi,1,0,1,1
4,Q3OTHER,18,Rufumbira,UG,kin,Kinyarwanda,1,0,1,0
4,Q3OTHER,18,Rulundi,UG,rnd,Rundi,1,0,1,0
4,Q3OTHER,18,Runyarwanda,UG,kin,Kinyarwanda,1,0,1,0
4,Q3OTHER,18,Rwandese,UG,kin,Kinyarwanda,1,0,1,0
4,Q3OTHER,18,Sabiny,UG,seb,Sebei,1,0,1,1
4,Q3OTHER,19,BWILE,ZM,ila,Ila,1,2,1,1
4,Q3OTHER,19,BWILE,ZM,lmb,Lamba,1,2,1,1
4,Q3OTHER,19,BWILE,ZM,mmw,Mambwe,1,2,1,1
4,Q3OTHER,19,BWILE,ZM,toz,Tonga (in Zambia),1,2,1,1
4,Q3OTHER,19,CHOKWE,ZM,luc,Lucazi,1,2,1,0
4,Q3OTHER,19,ICISHILA,ZM,,,,,,
4,Q3OTHER,19,KUNDA,ZM,cic,Chichewa,1,0,1,1
4,Q3OTHER,19,LALA,ZM,ila,Ila,1,2,1,1
4,Q3OTHER,19,LALA,ZM,lmb,Lamba,1,2,1,1
4,Q3OTHER,19,LALA,ZM,mmw,Mambwe,1,2,1,1
4,Q3OTHER,19,LALA,ZM,toz,Tonga (in Zambia),1,2,1,1
4,Q3OTHER,19,LAMBA,ZM,lmb,Lamba,1,0,1,1
4,Q3OTHER,19,LUCHAZI,ZM,luc,Lucazi,1,0,1,0
4,Q3OTHER,19,LUNDA KAZEMBE,ZM,bem,Bemba,1,0,1,0
4,Q3OTHER,19,LUNGU,ZM,mmw,Mambwe,1,0,1,1
4,Q3OTHER,19,MBUNDA,ZM,luc,Lucazi,1,2,1,0
4,Q3OTHER,19,NDEBELE,ZM,klz,Kalanga,1,2,1,0
4,Q3OTHER,19,NDEBELE,ZM,krg,Karanga,1,2,1,0
4,Q3OTHER,19,NDEBELE,ZM,shn,Shona,1,2,1,0
4,Q3OTHER,19,NGUMBO,ZM,,,,,,
4,Q3OTHER,19,NYIKA,ZM,nyh,Nyiha,1,1,0,1
4,Q3OTHER,19,SALA,ZM,ila,Ila,1,2,1,1
4,Q3OTHER,19,SALA,ZM,lmb,Lamba,1,2,1,1
4,Q3OTHER,19,SALA,ZM,mmw,Mambwe,1,2,1,1
4,Q3OTHER,19,SALA,ZM,toz,Tonga (in Zambia),1,2,1,1
4,Q3OTHER,19,SENGA,ZM,cic,Chichewa,1,2,1,1
4,Q3OTHER,19,SHONA,ZM,krg,Karanga,1,0,1,0
4,Q3OTHER,19,SHONA,ZM,shn,Shona,1,0,1,0
4,Q3OTHER,19,SWAKA,ZM,ila,Ila,1,2,1,1
4,Q3OTHER,19,SWAKA,ZM,lmb,Lamba,1,2,1,1
4,Q3OTHER,19,SWAKA,ZM,mmw,Mambwe,1,2,1,1
4,Q3OTHER,19,SWAKA,ZM,toz,Tonga (in Zambia),1,2,1,1
4,Q3OTHER,19,TOKALEYA,ZM,,,,,,
4,Q3OTHER,19,USHI,ZM,ila,Ila,1,2,1,1
4,Q3OTHER,19,USHI,ZM,lmb,Lamba,1,2,1,1
4,Q3OTHER,19,USHI,ZM,mmw,Mambwe,1,2,1,1
4,Q3OTHER,19,USHI,ZM,toz,Tonga (in Zambia),1,2,1,1
4,Q3OTHER,19,USMI,ZM,,,,,,
4,Q3OTHER,19,ZEZULU,ZM,zno,Zulu (Northern),1,0,1,0
4,Q3OTHER,19,ZEZULU,ZM,zso,Zulu (Southern),1,0,1,0
4,Q3OTHER,19,ZEZULU,ZM,zul,Zulu,1,0,1,0
4,Q3OTHER,20,BUDYA,ZW,,,,,,
4,Q3OTHER,20,CHANGANI,ZW,,,,,,
4,Q3OTHER,20,CHEWA,ZW,,,,,,
4,Q3OTHER,20,CHIKARANGA,ZW,krg,Karanga,1,0,1,1
4,Q3OTHER,20,CHIKARANGA,ZW,shn,Shona,1,0,1,1
4,Q3OTHER,20,DOMBE,ZW,toz,Tonga (in Zambia),1,1,0,0
4,Q3OTHER,20,KARANGA,ZW,krg,Karanga,1,0,1,1
4,Q3OTHER,20,KARANGA,ZW,shn,Shona,1,0,1,1
4,Q3OTHER,20,KOREKORE,ZW,krg,Karanga,1,0,1,1
4,Q3OTHER,20,KOREKORE,ZW,shn,Shona,1,0,1,1
4,Q3OTHER,20,MALAWIAN,ZW,,,,,,
4,Q3OTHER,20,MANICA (MOZAMBICAN),ZW,,,,,,
4,Q3OTHER,20,MANYIKA,ZW,klz,Kalanga,1,2,1,1
4,Q3OTHER,20,MANYIKA,ZW,krg,Karanga,1,2,1,1
4,Q3OTHER,20,MANYIKA,ZW,shn,Shona,1,2,1,1
4,Q3OTHER,20,MAUNGWE,ZW,,,,,,
4,Q3OTHER,20,MOZAMBICAN,ZW,,,,,,
4,Q3OTHER,20,NAMBIA,ZW,,,,,,
4,Q3OTHER,20,NAMBYA,ZW,klz,Kalanga,1,1,1,1
4,Q3OTHER,20,NDAU,ZW,rga,Ronga,1,2,1,0
4,Q3OTHER,20,NYAHO (CHAWA),ZW,,,,,,
4,Q3OTHER,20,NYANJA,ZW,cic,Chichewa,1,0,1,1
4,Q3OTHER,20,SHANGANI,ZW,tsn,Tsonga,1,0,1,0
4,Q3OTHER,20,TAURA (MOZAMBICAN),ZW,,,,,,
4,Q3OTHER,20,YAO,ZW,,,,,,
4,Q3OTHER,20,ZEZURU,ZW,krg,Karanga,1,0,1,1
4,Q3OTHER,20,ZEZURU,ZW,shn,Shona,1,0,1,1
5,Q103OTHER,1,BOO,BJ,,,,,,
5,Q103OTHER,1,DITAMARI,BJ,wwa,Waama,1,1,1,1
5,Q103OTHER,1,PEULH,BJ,fbf,Fula (Burkina Faso),1,0,1,0
5,Q103OTHER,1,PEULH,BJ,fli,Ful (Liptako),1,0,1,0
5,Q103OTHER,6,ENG AND SWAHILI,KE,,,,,,
5,Q103OTHER,6,KISII,KE,gus,Gusii,1,0,1,1
5,Q103OTHER,6,KURIA,KE,hya,Haya,1,2,1,0
5,Q103OTHER,6,KURIA,KE,nbo,Nyambo,1,2,1,0
5,Q103OTHER,6,MASAI,KE,maa,Maasai,1,0,1,1
5,Q103OTHER,6,POKOT,KE,nan,Nandi,1,0,1,1
5,Q103OTHER,6,POKOT,KE,pkt,Pokot,1,0,1,1
5,Q103OTHER,6,SOMALI,KE,som,Somali,1,0,1,0
5,Q103OTHER,6,SWAHILI,KE,swa,Swahili,1,0,1,0
5,Q103OTHER,6,TURKANA,KE,tna,Turkana,1,0,1,1
5,Q103OTHER,7,SETHEPU,LS,,,,,,
5,Q103OTHER,8,STANDARD ENGLISH,LR,eng,English,1,0,1,0
5,Q103OTHER,12,RONGA,MZ,rga,Ronga,1,0,1,1
5,Q103OTHER,12,XITSUA,MZ,rga,Ronga,1,2,1,1
5,Q103OTHER,15,BADIARANKE,SN,,,,,,
5,Q103OTHER,16,SHANGAAN,ZA,tsn,Tsonga,1,0,1,1
5,Q103OTHER,16,SISWATI,ZA,swt,Swati,1,0,1,1
5,Q103OTHER,16,TSONGA,ZA,tsn,Tsonga,1,0,1,1
5,Q103OTHER,18,LUGWERE,UG,lda,Luganda,1,2,1,1
5,Q103OTHER,18,LUGWERE,UG,nko,Nkore-Kiga,1,2,1,1
5,Q103OTHER,18,LUGWERE,UG,rny,Runyankore,1,2,1,1
5,Q103OTHER,18,LUGWERE,UG,rru,Runyoro-Rutooro,1,2,1,1
5,Q103OTHER,18,LUGWERE,UG,tal,Talinga,1,2,1,1
5,Q103OTHER,19,SENGA,ZM,cic,Chichewa,1,2,1,1
5,Q103OTHER,19,TUMBUKA,ZM,cic,Chichewa,1,2,1,1
5,Q103OTHER,20,NAMBYA,ZW,klz,Kalanga,1,1,1,1
5,Q103OTHER,20,NDAU,ZW,rga,Ronga,1,2,1,0
5,Q103OTHER,20,NYANJA,ZW,cic,Chichewa,1,0,1,1
5,Q103OTHER,20,SHONA & NDEBELE,ZW,klz,Kalanga,1,2,1,1
5,Q103OTHER,20,SHONA & NDEBELE,ZW,krg,Karanga,1,2,1,1
5,Q103OTHER,20,SHONA & NDEBELE,ZW,shn,Shona,1,2,1,1
5,Q103OTHER,21,BHOJPURI,MU,bho,Bhojpuri,1,0,1,0
5,Q103OTHER,22,LIMBA,SL,tne,Temne,1,2,1,1
5,Q103OTHER,22,SHERBRO,SL,kis,Kisi,1,3,0,1
5,Q103OTHER,24,AKEBOU,TG,kpo,Kposo,1,2,1,1
5,Q103OTHER,24,GANGAN,TG,,,,,,
5,Q103OTHER,24,GOURMA,TG,grm,Gurma,1,0,1,0
5,Q103OTHER,24,GOURMA,TG,gut,Gurma (Togo),1,0,1,0
5,Q103OTHER,24,HAOUSSA,TG,hau,Hausa,1,0,1,0
5,Q103OTHER,24,KPESSI,TG,ajg,Ajagbe,1,1,0,1
5,Q103OTHER,24,KPESSI,TG,ewe,Ewe,1,1,0,1
5,Q103OTHER,24,MINA,TG,ajg,Ajagbe,1,2,0,1
5,Q103OTHER,24,MINA,TG,ewe,Ewe,1,2,0,1
5,Q103OTHER,26,BAHAM,CM,fef,Fe'fe',1,1,1,1
5,Q103OTHER,26,BAHAM,CM,yem,Yemba,1,1,1,1
5,Q103OTHER,26,BANDJOUN,CM,fef,Fe'fe',1,1,1,1
5,Q103OTHER,26,BANDJOUN,CM,yem,Yemba,1,1,1,1
5,Q103OTHER,26,DII,CM,ygd,Yag Dii,1,0,1,1
5,Q103OTHER,26,GUIDAR,CM,gdr,Gidar,1,0,1,1
5,Q103OTHER,26,HAOUSSA,CM,hau,Hausa,1,0,1,0
5,Q103OTHER,26,MAFA,CM,giz,Giziga,1,1,1,1
5,Q103OTHER,26,MAFA,CM,mda,Mada (in Cameroon),1,1,1,1
5,Q103OTHER,26,MAFA,CM,mof,Mofu-Gudur,1,1,1,1
5,Q103OTHER,26,MAFA,CM,uld,Uldeme,1,1,1,1
5,Q103OTHER,26,MBAMOIS,CM,,,,,,
5,Q103OTHER,26,MBO,CM,bas,Basaá,1,2,1,1
5,Q103OTHER,26,MBO,CM,bfi,Bafia,1,2,1,1
5,Q103OTHER,26,MBO,CM,bkn,Bakundu,1,2,1,1
5,Q103OTHER,26,MBO,CM,bku,Bakueri,1,2,1,1
5,Q103OTHER,26,MBO,CM,bnk,Bankon,1,2,1,1
5,Q103OTHER,26,MBO,CM,buj,Bujeba,1,2,1,1
5,Q103OTHER,26,MBO,CM,buw,Bulu,1,2,1,1
5,Q103OTHER,26,MBO,CM,dua,Duala,1,2,1,1
5,Q103OTHER,26,MBO,CM,ewo,Ewondo,1,2,1,1
5,Q103OTHER,26,MBO,CM,gun,Gunu,1,2,1,1
5,Q103OTHER,26,MBO,CM,ldo,Londo,1,2,1,1
5,Q103OTHER,26,MBO,CM,mkz,Makaa,1,2,1,1
5,Q103OTHER,26,MBO,CM,tki,Tuki,1,2,1,1
5,Q103OTHER,26,MBO,CM,tnn,Tunen,1,2,1,1
5,Q103OTHER,26,MBOUM,CM,mbm,Mbum,1,0,1,1
5,Q103OTHER,26,TIKAR,CM,tik,Tikar,1,0,1,1
5,Q103OTHER,26,YAMBASSA,CM,bas,Basaá,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,bfi,Bafia,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,bkn,Bakundu,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,bku,Bakueri,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,bnk,Bankon,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,buj,Bujeba,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,buw,Bulu,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,dua,Duala,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,ewo,Ewondo,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,gun,Gunu,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,ldo,Londo,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,mkz,Makaa,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,tki,Tuki,1,2,1,1
5,Q103OTHER,26,YAMBASSA,CM,tnn,Tunen,1,2,1,1
5,Q103OTHER,28,BASSANO FOULA,GN,fgu,Fula (Guinean),1,0,1,1
5,Q103OTHER,28,LANDOUMA,GN,bgs,Baga Sitemu,1,1,1,1
5,Q103OTHER,28,MANIAN,GN,,,,,,
5,Q103OTHER,30,ISIZULU,SZ,zno,Zulu (Northern),1,0,1,0
5,Q103OTHER,30,ISIZULU,SZ,zso,Zulu (Southern),1,0,1,0
5,Q103OTHER,30,ISIZULU,SZ,zul,Zulu,1,0,1,0
5,Q116OTHER,1,BOO,BJ,,,,,,
5,Q116OTHER,3,FULSE,BF,kfe,Koromfe,1,0,1,1
5,Q116OTHER,5,DAGAARE,GH,dga,Dagaare,1,0,1,1
5,Q116OTHER,5,FRAFRA,GH,grn,Gurenne,1,0,1,1
5,Q116OTHER,5,WAALE,GH,dga,Dagaare,1,1,1,1
5,Q116OTHER,5,WAALE,GH,grn,Gurenne,1,1,1,1
5,Q116OTHER,12,CHITEWE,MZ,rga,Ronga,1,2,1,1
5,Q116OTHER,12,XITSWA,MZ,rga,Ronga,1,2,1,1
5,Q116OTHER,14,BABUR,NG,bpa,Bura-Pabir,1,0,1,1
5,Q116OTHER,14,BACHAMA,NG,gud,Gude,1,1,1,1
5,Q116OTHER,14,BAJJU,NG,gwo,Gworok,0,0,,
5,Q116OTHER,14,BASSA,NG,awk,Akwa,1,2,1,1
5,Q116OTHER,14,BASSA,NG,duk,Duka,1,2,1,1
5,Q116OTHER,14,BURAH,NG,bpa,Bura-Pabir,1,0,1,1
5,Q116OTHER,14,IZERE,NG,gwo,Gworok,1,1,1,1
5,Q116OTHER,14,JABA,NG,kgm,Kagoma,1,2,1,1
5,Q116OTHER,14,JARAWA,NG,jar,Jarawa (in Nigeria),0,0,,
5,Q116OTHER,14,JUKUN,NG,juk,Jukun,1,0,1,1
5,Q116OTHER,14,KORO,NG,bir,Birom,1,2,1,1
5,Q116OTHER,14,KORO,NG,fye,Fyem,1,2,1,1
5,Q116OTHER,14,KORO,NG,gwo,Gworok,1,2,1,1
5,Q116OTHER,14,KORO,NG,kgm,Kagoma,1,2,1,1
5,Q116OTHER,14,KORO,NG,mdz,Mada (in Nigeria),1,2,1,1
5,Q116OTHER,14,KORO,NG,tok,Tarok,1,2,1,1
5,Q116OTHER,14,NGAS,NG,anc,Angas,1,0,1,1
5,Q116OTHER,14,RON,NG,ron,Ron,1,0,1,1
5,Q116OTHER,14,SAYAWA,NG,bad,Bade,1,3,1,1
5,Q116OTHER,14,SAYAWA,NG,miy,Miya,1,3,1,1
5,Q116OTHER,14,SAYAWA,NG,ngz,Ngizim,1,3,1,1
5,Q116OTHER,14,SAYAWA,NG,paa,Pa'a,1,3,1,1
5,Q116OTHER,14,ZURU,NG,duk,Duka,1,1,1,1
5,Q116OTHER,17,KIJITA,TZ,hya,Haya,1,2,1,1
5,Q116OTHER,17,KIJITA,TZ,nbo,Nyambo,1,2,1,1
5,Q116OTHER,17,KILURI,TZ,,,,,,
5,Q116OTHER,18,RUFUMBIIRA,UG,kin,Kinyarwanda,1,0,1,0
5,Q116OTHER,19,NYIKA,ZM,nyh,Nyiha,1,1,0,1
5,Q116OTHER,24,ANYANGA,TG,cum,Chumburung,1,1,0,0
5,Q116OTHER,24,ANYANGA,TG,nkn,Nkonya,1,1,0,0
5,Q116OTHER,26,BANDJOUN,CM,fef,Fe'fe',1,1,1,1
5,Q116OTHER,26,BANDJOUN,CM,yem,Yemba,1,1,1,1
5,Q116OTHER,26,BANEN,CM,tnn,Tunen,1,0,1,1
5,Q116OTHER,26,BASSA,CM,bas,Basaá,1,0,1,1
5,Q116OTHER,26,BAYANGAM,CM,,,,,,
5,Q116OTHER,26,ETON,CM,bas,Basaá,1,2,1,1
5,Q116OTHER,26,ETON,CM,bfi,Bafia,1,2,1,1
5,Q116OTHER,26,ETON,CM,bkn,Bakundu,1,2,1,1
5,Q116OTHER,26,ETON,CM,bku,Bakueri,1,2,1,1
5,Q116OTHER,26,ETON,CM,bnk,Bankon,1,2,1,1
5,Q116OTHER,26,ETON,CM,buj,Bujeba,1,2,1,1
5,Q116OTHER,26,ETON,CM,buw,Bulu,1,2,1,1
5,Q116OTHER,26,ETON,CM,dua,Duala,1,2,1,1
5,Q116OTHER,26,ETON,CM,ewo,Ewondo,1,2,1,1
5,Q116OTHER,26,ETON,CM,gun,Gunu,1,2,1,1
5,Q116OTHER,26,ETON,CM,ldo,Londo,1,2,1,1
5,Q116OTHER,26,ETON,CM,mkz,Makaa,1,2,1,1
5,Q116OTHER,26,ETON,CM,tki,Tuki,1,2,1,1
5,Q116OTHER,26,ETON,CM,tnn,Tunen,1,2,1,1
5,Q116OTHER,26,KOTOKO,CM,,,,,,
5,Q116OTHER,26,MAFA,CM,giz,Giziga,1,1,1,1
5,Q116OTHER,26,MAFA,CM,mda,Mada (in Cameroon),1,1,1,1
5,Q116OTHER,26,MAFA,CM,mof,Mofu-Gudur,1,1,1,1
5,Q116OTHER,26,MAFA,CM,uld,Uldeme,1,1,1,1
5,Q116OTHER,26,MBO,CM,bas,Basaá,1,2,1,1
