round,variable,type,value,label,country,lang_name,iso_639_3,glottocode,wals,n_resp,prop
4,Q103,interview,822,Tonga,ZM,tonga,toi,tong1318,toz,91,0.07983068953971756
4,Q103,interview,823,Lozi,ZM,lozi,loz,lozi1239,loz,67,0.05413265281484267
4,Q103,interview,827,Kaonde,ZM,kaonde,kqn,kaon1241,kil,43,0.03445041201624767
4,Q103,interview,1,English,ZW,english,eng,stan1293,eng,169,0.1388675655698146
4,Q103,interview,860,Ndebele,ZW,ndebele,nde,nort2795,swt xho zul,182,0.1483026387548147
4,Q103,interview,861,Shona,ZW,shona,sna,shon1251,shn,849,0.7128297956753706
4,Q114,interviewer,2,French,BF,french,fra,stan1290,fre,244,0.20201912943731384
4,Q114,interviewer,182,Moore,BF,moore,mos,moss1236,moo,466,0.39776820030548854
4,Q114,interviewer,183,Dioula,BF,dioula,dyu,dyul1238,dyu,182,0.15263439148869726
4,Q114,interviewer,184,Fulfude,BF,fulfude,fuh,west2454,fbf,248,0.19641347775243123
4,Q114,interviewer,186,Gourounsi,BF,gourounsi,gur,fare1241,grn,60,0.05116480101606908
4,Q114,interviewer,2,French,BJ,french,fra,stan1290,fre,96,0.07513430471380828
4,Q114,interviewer,100,Fon,BJ,fon,fon,fonn1241,fon,456,0.4036123048637832
4,Q114,interviewer,101,Adja,BJ,adja,ajg,ajab1235,ajg,96,0.07513430471380828
4,Q114,interviewer,102,Bariba,BJ,bariba,bba,baat1238,brb,169,0.13845762393589248
4,Q114,interviewer,103,Dendi,BJ,dendi,ddn,dend1243,zar,55,0.04458391445323531
4,Q114,interviewer,104,Yoruba,BJ,yoruba,yor,yoru1245,yor,152,0.13076500349592282
4,Q114,interviewer,105,Otamari,BJ,otamari,tbz,dita1238,ntn,176,0.13231254382354965
4,Q114,interviewer,140,Setswana,BW,setswana,tsn,tswa1253,tsw,1012,0.8403533659558885
4,Q114,interviewer,142,Sekgalagadi,BW,sekgalagadi,xkv,nucl1377,tsw,50,0.04194567268435561
4,Q114,interviewer,144,Sekalanga,BW,sekalanga,kck,kala1384,klz,92,0.07843041563144
4,Q114,interviewer,145,Seherero,BW,seherero,her,here1253,her,46,0.0392705457283159
4,Q114,interviewer,220,Crioulo,CV,crioulo,kea,kabu1256,por,1206,0.9415602456480807
4,Q114,interviewer,221,Portugues,CV,portugues,por,port1283,por,58,0.05843975435191928
4,Q114,interviewer,260,Akan,GH,akan,aka,akan1250,akn,675,0.5567096316054617
4,Q114,interviewer,261,Ewe,GH,ewe,ewe,ewee1241,ewe,157,0.1325146368782422
4,Q114,interviewer,262,Ga/Dangbe,GH,ga/dangbe,ada gaa,gada1257,ga,85,0.07526358573784271
4,Q114,interviewer,263,Dagbani,GH,dagbani,dag,dagb1246,dgb,123,0.10428150104149188
4,Q114,interviewer,265,Nzema,GH,nzema,nzi,nzim1238,anu ayi ble,19,0.012278612801818965
4,Q114,interviewer,266,Wassa,GH,wassa,wss,wasa1244,akn,56,0.04805026718779576
4,Q114,interviewer,267,Brosa,GH,brosa,any,aowi1238,ayi,48,0.03954136570662359
4,Q114,interviewer,268,Sefwi,GH,sefwi,sfw,sehw1238,anu ayi ble,37,0.03136039904072325
4,Q114,interviewer,4,Kiswahili,KE,kiswahili,swh,swah1253,swa,42,0.03897300582304313
4,Q114,interviewer,300,Kikuyu,KE,kikuyu,kik,kiku1240,kik,186,0.17068765055762655
4,Q114,interviewer,301,Luo,KE,luo,luo,luok1236,luo,337,0.3121602459323416
4,Q114,interviewer,302,Luhya,KE,luhya,luy,luyi1234,luy,128,0.13956421045191336
4,Q114,interviewer,303,Kamba,KE,kamba,kam,kamb1297,kba,100,0.0966077706857976
4,Q114,interviewer,304,Kalenjin,KE,kalenjin,kln,kale1246,nan,64,0.056183581059456776
4,Q114,interviewer,305,Kisii,KE,kisii,guz,gusi1247,gus,100,0.09527654250131766
4,Q114,interviewer,309,Taita,KE,taita,dav,tait1250,dbd,49,0.03732022515475489
4,Q114,interviewer,310,Somali,KE,somali,som,soma1255,som,98,0.05322676783374851
4,Q114,interviewer,1,English,LR,english,eng,stan1293,eng,592,0.4794484341241766
4,Q114,interviewer,381,Belle,LR,belle,blh,kuwa1247,bet ddj grb gue kla ney vat wob,44,0.0321711352549773
4,Q114,interviewer,383,Gbandi,LR,gbandi,bza,band1352,bnd,63,0.05282707508226129
4,Q114,interviewer,385,Gola,LR,gola,gol,gola1255,gol,58,0.046650638214222905
4,Q114,interviewer,386,Grebo,LR,grebo,grb,greb1256,grb,113,0.09945821272468455
4,Q114,interviewer,387,Kissi,LR,kissi,kss,sout2778,kss,50,0.04767482254749009
4,Q114,interviewer,388,Kpelle,LR,kpelle,xpe,libe1247,kpe,120,0.09649160523176069
4,Q114,interviewer,390,Kru,LR,kru,klu,klao1243,kla,30,0.025128323510624974
4,Q114,interviewer,391,Lorma,LR,lorma,lom,loma1260,lma,49,0.04667165388083248
4,Q114,interviewer,392,Mandingo,LR,mandingo,mzj,many1261,mnk,1,0.0010173027543124717
4,Q114,interviewer,395,Vai,LR,vai,vai,vaii1241,vai,50,0.047681889591317514
4,Q114,interviewer,396,Simple Liberian English,LR,simple liberian english,lir,libe1240,npi,30,0.02477890708333918
4,Q114,interviewer,340,Sesotho,LS,sesotho,sot,sout2807,ses,1200,1
4,Q114,interviewer,420,Official malagasy,MG,official malagasy,plt,plat1254,mal,1111,0.8113025643602804
4,Q114,interviewer,421,Malagasy with regional variation,MG,malagasy with regional variation,bhr bmm bzc msh skg tdx tkg txy xmv xmw,mala1537,mal,239,0.1886974356397196
4,Q114,interviewer,2,French,ML,french,fra,stan1290,fre,71,0.06103081508431641
4,Q114,interviewer,501,Bambara,ML,bambara,bam,bamb1269,bam,558,0.4645022978954934
4,Q114,interviewer,506,Dogon,ML,dogon,aqd dti dbw dbt dbu dgb dbg dds djm dmb nnz dtu dtk tde dto dtm dts dtt dym,dogo1299,dds dds dts jms tms,125,0.10296819290402683
4,Q114,interviewer,509,Malinke,ML,malinke,mlq mwk,west2499,maw mdk,46,0.039887186967213543
4,Q114,interviewer,512,Peulh/ Fulfulde,ML,peulh/fulfulde,ffm,maas1239,fum,57,0.046913485532331045
4,Q114,interviewer,513,Senufo/ Mianka,ML,senufo/mianka,myk,mama1271,nrg sup,198,0.16897607295373404
4,Q114,interviewer,514,Soninke/ Sarakoll,ML,soninke/sarakoll,snk,soni1259,snn,55,0.04508408143792315
4,Q114,interviewer,515,Sonrhai,ML,sonrhai,hmb khq ses,song1307,kch kse,90,0.06631757569650829
4,Q114,interviewer,516,Tamasheq,ML,tamasheq,taq ttq,tuar1240,tai tsk,32,0.004320291528453216
4,Q114,interviewer,460,Tumbuka,MW,tumbuka,tum,tumb1250,cic sen,364,0.2764689951818261
4,Q114,interviewer,463,Chewa,MW,chewa,nya,chew1246,cic,524,0.4615093568528824
4,Q114,interviewer,465,Ngoni,MW,ngoni,nya,ngon1270,cic,73,0.0670986300480126
4,Q114,interviewer,466,Lomwe,MW,lomwe,lon,mala1256,mua,158,0.13601497953270786
4,Q114,interviewer,467,Mang'anja,MW,mang'anja,nya,mang1391,cic,11,0.010656315883593106
4,Q114,interviewer,473,Ndali,MW,ndali,ndh,ndal1241,mmw nyh,70,0.048251722500978034
4,Q114,interviewer,3,Portuguese,MZ,portuguese,por,port1283,por,212,0.16975738919925432
4,Q114,interviewer,541,Makua,MZ,makua,mgh mhm vmk vmw xmc xsq,maku1279,mua,237,0.20335954108522308
4,Q114,interviewer,542,Sena,MZ,sena,seh,nucl1396,sen,88,0.06672885228022533
4,Q114,interviewer,543,Ndau,MZ,ndau,ndc,nucl1378,shn,44,0.04129133041866687
4,Q114,interviewer,545,Changana,MZ,changana,tso,chan1318,tsn,180,0.15526739791507838
4,Q114,interviewer,546,Chope,MZ,chope,cce,chop1243,eko loz mua ndb rga ses stn swt tsn tsw ven xho zul,72,0.06066152030079145
4,Q114,interviewer,548,Makonde,MZ,makonde,kde,mako1251,mkd,95,0.08023106296143932
4,Q114,interviewer,549,Chuabo,MZ,chuabo,chw,chuw1238,eko mua,228,0.18933847969920853
4,Q114,interviewer,561,Tewe,MZ,tewe,twx,tewe1238,shn,44,0.03336442614011267
4,Q114,interviewer,582,Nama/Damara,NA,nama/damara,naq,nama1264,kho,148,0.12062052192574697
4,Q114,interviewer,583,Oshiwambo,NA,oshiwambo,kua,kuan1247,mhu ndo,838,0.7030775356666162
4,Q114,interviewer,584,Otjiherero,NA,otjiherero,her,here1253,her,148,0.12062052192574697
4,Q114,interviewer,585,Rukwangali,NA,rukwangali,kwn,kwan1273,kwn,66,0.05568142048188975
4,Q114,interviewer,1,English,NG,english,eng,stan1293,eng,12,0.00609043611815528
4,Q114,interviewer,620,Hausa,NG,hausa,hau,haus1257,hau,123,0.058147990265626295
4,Q114,interviewer,621,Igbo,NG,igbo,ibo,nucl1417,igb,608,0.25821744777212924
4,Q114,interviewer,622,Yoruba,NG,yoruba,yor,yoru1245,yor,448,0.19592706211843622
4,Q114,interviewer,623,Pidgin English,NG,pidgin english,pcm,nige1257,npi,12,0.005865836213095246
4,Q114,interviewer,624,Efik,NG,efik,efi,efik1245,efi,74,0.026507616681047837
4,Q114,interviewer,625,Ebira,NG,ebira,igb,ebir1243,ebi,38,0.015368596670555826
4,Q114,interviewer,626,Fulani,NG,fulani,fuv,nige1253,fni,8,0.005178052981062582
4,Q114,interviewer,628,Ibibio,NG,ibibio,ibb,ibib1240,ibi,68,0.018532194610920132
4,Q114,interviewer,629,Kanuri,NG,kanuri,kby knc,kanu1281,knr,34,0.015150447408806784
4,Q114,interviewer,630,Tiv,NG,tiv,tiv,tivv1240,tiv,74,0.038026404235363714
4,Q114,interviewer,631,Nupe,NG,nupe,nup,nupe1254,nup,32,0.015242495982474829
4,Q114,interviewer,632,Ijaw/Kalabari/Okirika/Andoni/Ogoni/Nembe,NG,ijaw/kalabari/okirika/andoni/ogoni/nembe,ijc,izon1238,ijo,122,0.03370611627107344
4,Q114,interviewer,633,Edo,NG,edo,bin,bini1246,bni,56,0.027987266922710148
4,Q114,interviewer,634,Igala,NG,igala,igl,igal1242,ise yor,64,0.02964146343099712
4,Q114,interviewer,635,Urhobo,NG,urhobo,urh,urho1239,urh,20,0.011006322333014575
4,Q114,interviewer,636,Idoma,NG,idoma,idu,idom1241,ido,30,0.015835328732241374
4,Q114,interviewer,637,Anang,NG,anang,anw,anaa1238,efi ibi,54,0.024980831706129553
4,Q114,interviewer,638,Ikwere,NG,ikwere,ikw,ikwe1242,igb izi,46,0.024389423272215046
4,Q114,interviewer,639,Idoma,NG,idoma,idu,idom1241,ido,40,0.019315997936836065
4,Q114,interviewer,640,Esan,NG,esan,ish,esan1238,bni ora,38,0.015605760892979952
4,Q114,interviewer,643,Igede,NG,igede,ige,iged1239,ige,3,0.001320939352963337
4,Q114,interviewer,645,Marghi,NG,marghi,mfl mfm mrt,bura1296,bpa klb mrg,22,0.011466255851202131
4,Q114,interviewer,646,Gbagyi,NG,gbagyi,gbr,gbag1258,gwa,24,0.011098396245800368
4,Q114,interviewer,647,Ugep,NG,ugep,yaz,ugep1238,agb,20,0.010449212466489912
4,Q114,interviewer,648,Kambari,NG,kambari,yaz,loka1252,agb,20,0.00726282192741337
4,Q114,interviewer,649,Eggon,NG,eggon,ego,eggo1239,bir fye gwo kgm mdz tok,20,0.00726282192741337
4,Q114,interviewer,650,Kataf (Atyap),NG,kataf (atyap),kcg,kata1265,gwo,20,0.010449212466489912
4,Q114,interviewer,651,Abua,NG,abua,abn,abua1244,obg ogb,20,0.010449212466489912
4,Q114,interviewer,652,Mbebe,NG,mbebe,ijs,sout2774,ijo,18,0.004811580576661148
4,Q114,interviewer,653,Eleme,NG,eleme,elm,elem1253,gok kan,20,0.010449212466489912
4,Q114,interviewer,654,Mumuye,NG,mumuye,mzm,nucl1240,mum,16,0.006874726413171533
4,Q114,interviewer,655,Ejagam,NG,ejagam,etu,ejag1239,eja,14,0.0055952350792930795
4,Q114,interviewer,656,Tangale,NG,tangale,tan,nucl1696,tan,10,0.004899166447544203
4,Q114,interviewer,657,Ogbia,NG,ogbia,ogb,ogbi1239,ogb,20,0.006269494495290176
4,Q114,interviewer,658,Khana,NG,khana,ogo,khan1278,kan,10,0.004899166447544203
4,Q114,interviewer,659,Jukun,NG,jukun,jbu,juku1254,juk,10,0.0055031611665072875
4,Q114,interviewer,995,Others,NG,others,und,,,56,0.020216291647364885
4,Q114,interviewer,660,Wolof,SN,wolof,wol,nucl1347,wlf,782,0.6586074520293907
4,Q114,interviewer,661,Pulaar/Toucouleur,SN,pulaar/toucouleur,fuc,pula1263,fus,156,0.12874413355922124
4,Q114,interviewer,662,Serer,SN,serer,srr,sere1260,fbf fgo fgu fma fni fum,82,0.06941312050042137
4,Q114,interviewer,663,Mandinka/Bambara,SN,mandinka/bambara,bam mnk,mand1435,bam dyu maw mdk mka mnk xas,60,0.0477450979703222
4,Q114,interviewer,665,Diola,SN,diola,dyo,jola1263,dio,120,0.0954901959406444
4,Q114,interviewer,4,Kiswahili,TZ,kiswahili,swh,swah1253,swa,225,0.18973852847371903
4,Q114,interviewer,740,Kinyakyusa,TZ,kinyakyusa,nyy,nyak1261,mmw nyh,69,0.05408605472553451
4,Q114,interviewer,741,Kichaga,TZ,kichaga,old,moch1256,cga,424,0.36178295673009786
4,Q114,interviewer,745,Kipare,TZ,kipare,asa,asut1235,pre,300,0.23368735903485935
4,Q114,interviewer,746,Kihehe,TZ,kihehe,heh,hehe1240,heh,61,0.055988568170559826
4,Q114,interviewer,764,Kijita,TZ,kijita,jit,jita1239,gus,64,0.059478030293261215
4,Q114,interviewer,777,Kirangi,TZ,kirangi,lag,lang1320,lgi,65,0.045238502571968126
4,Q114,interviewer,780,Luganda,UG,luganda,lug,gand1255,lda,784,0.3264509101141152
4,Q114,interviewer,781,Runyankole,UG,runyankole,nyn,nyan1307,rny,252,0.09165285905459705
4,Q114,interviewer,782,Runyolo,UG,runyolo,nyo,nyor1246,rru,100,0.045321580980329124
4,Q114,interviewer,783,Lusoga,UG,lusoga,xog,soga1242,lda,122,0.06539324173755066
4,Q114,interviewer,784,Lumasaba,UG,lumasaba,myx,masa1299,buk,109,0.04852373263447544
4,Q114,interviewer,785,Lukhonjo,UG,lukhonjo,koo,ruko1238,nde,72,0.03053479870865012
4,Q114,interviewer,787,Ateso,UG,ateso,teo,teso1249,tes,222,0.07115880365602212
4,Q114,interviewer,788,Acholi,UG,acholi,ach,acol1236,acl,176,0.06705938525245925
4,Q114,interviewer,789,Alur,UG,alur,alz,alur1250,luo,48,0.014453341290180784
4,Q114,interviewer,790,Lugbara,UG,lugbara,lgg,lugb1240,lug,34,0.013965663657385998
4,Q114,interviewer,791,Madi,UG,madi,mhi snm,sout2827,mad,102,0.041896990972157995
4,Q114,interviewer,795,Rukiga,UG,rukiga,cgg,chig1238,nko,92,0.03820728363825239
4,Q114,interviewer,796,Rutooro,UG,rutooro,ttj,toor1238,rru,140,0.06285995427529464
4,Q114,interviewer,797,Langi,UG,langi,laj,lang1324,lan,175,0.08196915670244115
4,Q114,interviewer,798,Kakwa,UG,kakwa,keo,kakw1240,kuk,3,5.522973260880089e-4
4,Q114,interviewer,1,English,ZA,english,eng,stan1293,eng,239,0.07102061505383887
4,Q114,interviewer,700,Afrikaans,ZA,afrikaans,afr,afri1274,afr,378,0.12692690532786757
4,Q114,interviewer,701,Ndebele,ZA,ndebele,nbl,sout2808,ndb,53,0.016898765962521056
4,Q114,interviewer,702,Xhosa,ZA,xhosa,xho,xhos1239,xho,464,0.20759955752915943
4,Q114,interviewer,703,Pedi/Spedi/North Sotho,ZA,pedi/spedi/north sotho,nso,pedi1238,stn,85,0.028763017358444647
4,Q114,interviewer,704,Sesotho/Sotho/South Sotho,ZA,sesotho/sotho/south sotho,sot,sout2807,ses,100,0.04389243295653086
4,Q114,interviewer,705,Setswana/Tswana,ZA,setswana/tswana,tsn,tswa1253,tsw,292,0.1199695601058662
4,Q114,interviewer,706,Shangaan,ZA,shangaan,tso,chan1318,tsn,64,0.03480592217692361
4,Q114,interviewer,707,Swazi,ZA,swazi,ssw,swat1243,swt,90,0.030038533292038767
4,Q114,interviewer,708,Venda,ZA,venda,ven,vend1245,ven,30,0.018504656597573617
4,Q114,interviewer,709,Zulu,ZA,zulu,zul,zulu1248,zul,605,0.30158003363923536
4,Q114,interviewer,1,English,ZM,english,eng,stan1293,eng,34,0.028147785567687194
4,Q114,interviewer,820,Bemba,ZM,bemba,bem,bemb1257,lmb,590,0.5037341389444621
4,Q114,interviewer,821,Nyanja,ZM,nyanja,nya,nucl1395,cic,35,0.02903524040270026
4,Q114,interviewer,822,Tonga,ZM,tonga,toi,tong1318,toz,157,0.1301542467277646
4,Q114,interviewer,823,Lozi,ZM,lozi,loz,lozi1239,loz,64,0.05115607216190182
4,Q114,interviewer,824,Chewa,ZM,chewa,nya,chew1246,cic,43,0.03508527672021556
4,Q114,interviewer,825,Nsenga,ZM,nsenga,nse,nucl1397,nse,88,0.07194546311045724
4,Q114,interviewer,826,Tumbuka,ZM,tumbuka,tum,tumb1250,cic sen,32,0.02557803608095091
4,Q114,interviewer,827,Kaonde,ZM,kaonde,kqn,kaon1241,kil,2,0.0013278816970046239
4,Q114,interviewer,828,Luvale,ZM,luvale,lue,luva1239,luv,59,0.04535629480527266
4,Q114,interviewer,830,Lunda,ZM,lunda,lun,lund1266,lbu,8,0.003159663968561111
4,Q114,interviewer,833,Mambwe,ZM,mambwe,mgr,mamb1297,mmw,44,0.039347168257793455
4,Q114,interviewer,846,Mbunda,ZM,mbunda,mck,mbun1249,luc,44,0.03597273155522862
4,Q114,interviewer,860,Ndebele,ZW,ndebele,nde,nort2795,swt xho zul,280,0.2417941654595921
4,Q114,interviewer,861,Shona,ZW,shona,sna,shon1251,shn,848,0.6996335153281111
4,Q114,interviewer,863,Kalanga,ZW,kalanga,kck,kala1384,klz,36,0.02928615960614839
4,Q114,interviewer,865,Nambya,ZW,nambya,nmq,namb1291,klz,36,0.02928615960614839
4,Q3,respondent,-1,Missing,BF,missing,und,,,2,0.0015000441768491404
4,Q3,respondent,1,English,BF,english,eng,stan1293,eng,1,6.634698709778436e-4
4,Q3,respondent,2,French,BF,french,fra,stan1290,fre,17,0.014236302363412277
4,Q3,respondent,182,Moore,BF,moore,mos,moss1236,moo,617,0.5282121816200007
4,Q3,respondent,183,Dioula,BF,dioula,dyu,dyul1238,dyu,41,0.037435997271258424
4,Q3,respondent,184,Fulfude,BF,fulfude,fuh,west2454,fbf,77,0.06626762343582439
4,Q3,respondent,185,Gulmacema,BF,gulmacema,gux,gour1243,grm,49,0.03797784706332069
4,Q3,respondent,186,Gourounsi,BF,gourounsi,gur,fare1241,grn,61,0.04393305410367869
4,Q3,respondent,187,Bobo,BF,bobo,bbo bwq,bobo1253,bbf,53,0.053745067809815895
4,Q3,respondent,188,Bissa,BF,bissa,bib,biss1248,bis,67,0.06120652049972463
4,Q3,respondent,189,Dagari,BF,dagari,dgi,nort2780,dga,30,0.021012195347366
4,Q3,respondent,190,Birifor,BF,birifor,bfo,malb1235,dga,9,0.007690169373280241
4,Q3,respondent,191,Lobi,BF,lobi,lob,lobi1245,lob,18,0.016842349210394944
4,Q3,respondent,192,Samo,BF,samo,sbd stj sym,mand1437,bok bus,34,0.028243853999042064
4,Q3,respondent,193,Senoufo,BF,senoufo,kza sen sep seq xrb,senu1239,dym naf nrg snd sup tny,14,0.007951836136864185
4,Q3,respondent,194,Djerma,BF,djerma,dje,zarm1239,zar,2,9.650029776440395e-4
4,Q3,respondent,195,Goin,BF,goin,cme,cerm1238,kir,6,0.006540100219149723
4,Q3,respondent,196,Turka,BF,turka,tuz,turk1306,kir,6,0.0024903723833675285
4,Q3,respondent,197,Yanan,BF,yanan,mos,yana1270,moo,14,0.010648661784659216
4,Q3,respondent,198,Marka,BF,marka,rkm,mark1256,bam dyu mka mnk,32,0.018856884051755878
4,Q3,respondent,199,Bwamu,BF,bwamu,bmq box,bwam1247,kfe,10,0.009175506164430988
4,Q3,respondent,200,Karaboro,BF,karaboro,kza xrb,kara1479,tny,13,0.011821007584816587
4,Q3,respondent,201,Fuls,BF,fuls,kfz,koro1298,kfe,5,0.0025816344946731715
4,Q3,respondent,202,Sonra,BF,sonra,hmb,humb1243,kse zar,6,0.0028950089329321184
4,Q3,respondent,995,Others,BF,others,und,,,16,0.007107309124760528
4,Q3,respondent,2,French,BJ,french,fra,stan1290,fre,1,0.0010740587159202555
4,Q3,respondent,100,Fon,BJ,fon,fon,fonn1241,fon,392,0.3424187594872453
4,Q3,respondent,101,Adja,BJ,adja,ajg,ajab1235,ajg,190,0.15427845754351782
4,Q3,respondent,102,Bariba,BJ,bariba,bba,baat1238,brb,140,0.11286590000110791
4,Q3,respondent,103,Dendi,BJ,dendi,ddn,dend1243,zar,60,0.04659465993034241
4,Q3,respondent,104,Yoruba,BJ,yoruba,yor,yoru1245,yor,150,0.1333268579021771
4,Q3,respondent,105,Otamari,BJ,otamari,tbz,dita1238,ntn,85,0.0664665215121429
4,Q3,respondent,106,Peulh,BJ,peulh,fue fuh,fula1264,fbf fgo fgu fma fni fum,27,0.016819381500048972
4,Q3,respondent,107,Yoa,BJ,yoa,pil,yomm1242,bmb grm kkb ncm,45,0.028883688852325628
4,Q3,respondent,108,Goun,BJ,goun,guw,gunn1250,guw,79,0.06932039027261618
4,Q3,respondent,109,Mina,BJ,mina,gej,genn1243,ewa,6,0.0067925625773091695
4,Q3,respondent,110,Idacha,BJ,idacha,idd,edei1244,yor,8,0.005198634679541269
4,Q3,respondent,111,Shabe,BJ,shabe,cbj,edec1238,yor,6,0.006158667697183911
4,Q3,respondent,112,Warma,BJ,warma,wwa,waam1244,wwa,9,0.00783920096961737
4,Q3,respondent,995,Others,BJ,others,und,,,2,0.0019622583589037866
4,Q3,respondent,140,Setswana,BW,setswana,tsn,tswa1253,tsw,915,0.7636682864388832
4,Q3,respondent,141,Sesarwa,BW,sesarwa,hio,tsoa1238,det,20,0.016747916095106317
4,Q3,respondent,142,Sekgalagadi,BW,sekgalagadi,xkv,nucl1377,tsw,45,0.04074082086707542
4,Q3,respondent,143,Sesobea,BW,sesobea,sbs,subi1246,sub,16,0.012272332906498562
4,Q3,respondent,144,Sekalanga,BW,sekalanga,kck,kala1384,klz,99,0.08223368452753849
4,Q3,respondent,145,Seherero,BW,seherero,her,here1253,her,4,0.003760473212287434
4,Q3,respondent,146,Sembukushu,BW,sembukushu,mhw,mbuk1240,luc luv loz kwn sub,22,0.020382668111381213
4,Q3,respondent,147,Sebirwa,BW,sebirwa,brl,birw1238,stn,30,0.02005691463868855
4,Q3,respondent,148,Sengologa,BW,sengologa,xkv,ngol1245,tsw,7,0.007686287141077646
4,Q3,respondent,149,Seyei,BW,seyei,yey,yeyi1239,yey,12,0.00801829592981558
4,Q3,respondent,152,Setswapong,BW,setswapong,two,tswa1237,stn,19,0.015043423755259026
4,Q3,respondent,995,Others,BW,others,und,,,11,0.009388896376388633
4,Q3,respondent,220,Crioulo,CV,crioulo,kea,kabu1256,por,1261,0.996828265858353
4,Q3,respondent,221,Portugues,CV,portugues,por,port1283,por,3,0.0031717341416469492
4,Q3,respondent,1,English,GH,english,eng,stan1293,eng,1,6.430387787188199e-4
4,Q3,respondent,260,Akan,GH,akan,aka,akan1250,akn,579,0.4643912925264427
4,Q3,respondent,261,Ewe,GH,ewe,ewe,ewee1241,ewe,153,0.14696130104433616
4,Q3,respondent,262,Ga/Dangbe,GH,ga/dangbe,ada gaa,gada1257,ga,121,0.09673341449710228
4,Q3,respondent,263,Dagbani,GH,dagbani,dag,dagb1246,dgb,78,0.07240503496443501
4,Q3,respondent,264,Hausa,GH,hausa,hau,haus1257,hau,23,0.01375412031477883
4,Q3,respondent,265,Nzema,GH,nzema,nzi,nzim1238,anu ayi ble,14,0.009173629952943857
4,Q3,respondent,266,Wassa,GH,wassa,wss,wasa1244,akn,6,0.004877316503680925
4,Q3,respondent,267,Brosa,GH,brosa,any,aowi1238,ayi,5,0.003114666610311702
4,Q3,respondent,268,Sefwi,GH,sefwi,sfw,sehw1238,anu ayi ble,14,0.011550526654148924
4,Q3,respondent,269,Dagaari,GH,dagaari,dga,sout2789,dga,17,0.016436275331473876
4,Q3,respondent,270,Gruma,GH,gruma,bim,bimo1239,bmb,6,0.004646680310601797
4,Q3,respondent,271,Frafra,GH,frafra,gur,fraf1238,grn,11,0.01281886780329721
4,Q3,respondent,272,Kokonba,GH,kokonba,xon,konk1269,kkb,11,0.00840146692028116
4,Q3,respondent,273,Dagate,GH,dagate,dga,sout2789,dga,10,0.009676227553115582
4,Q3,respondent,274,Kusasi/Kusaase,GH,kusasi/kusaase,kus,kusa1250,dgb mmp,18,0.013077994967628771
4,Q3,respondent,275,Grussi,GH,grussi,cll kdh mzw ntr sig sil ssl tpm vag xsm,grus1239,xsm,6,0.006213759636295638
4,Q3,respondent,276,Sisila,GH,sisila,sil ssl,sisa1248,ssa,13,0.007005279967169025
4,Q3,respondent,277,Waala,GH,waala,wlx,wali1263,dga,10,0.006736392059056387
4,Q3,respondent,278,Mamprusi,GH,mamprusi,maw,mamp1244,mmp,9,0.0061241607311317775
4,Q3,respondent,279,Gruni,GH,gruni,gur,guru1262,grn,12,0.018647221681536767
4,Q3,respondent,280,Mampruli,GH,mampruli,maw,mamp1244,mmp,8,0.004510984261276196
4,Q3,respondent,281,Talensi,GH,talensi,gur,fare1241,grn,5,0.00460305082311796
4,Q3,respondent,282,Bule,GH,bule,bwu,buli1254,buy,6,0.0036527435564097355
4,Q3,respondent,283,Kasem,GH,kasem,xsm,kase1253,xsm,10,0.00689251885185781
4,Q3,respondent,284,Brefo/Birfuo,GH,brefo/birfuo,biv,sout2790,dga,8,0.007428870048316948
4,Q3,respondent,285,Basare,GH,basare,bud,ntch1242,ncm,8,0.008449630818314697
4,Q3,respondent,995,Others,GH,others,und,,,38,0.031073532832219426
4,Q3,respondent,-1,Missing,KE,missing,und,,,3,0.0016726828233821845
4,Q3,respondent,1,English,KE,english,eng,stan1293,eng,4,0.0030622625323572434
