round,variable,lang_id,lang_name,country,iso_alpha2,wals_code,wals_name,auto
1,language,148,Bekwarr,7,NG,stn,Sotho (Northern),1
1,language,148,Bekwarr,7,NG,sub,Subiya,1
1,language,148,Bekwarr,7,NG,swa,Swahili,1
1,language,148,Bekwarr,7,NG,swt,Swati,1
1,language,148,Bekwarr,7,NG,tal,Talinga,1
1,language,148,Bekwarr,7,NG,tbw,Tabwa,1
1,language,148,Bekwarr,7,NG,tet,Tetela,1
1,language,148,Bekwarr,7,NG,tgo,Tsogo,1
1,language,148,Bekwarr,7,NG,tiv,Tiv,1
1,language,148,Bekwarr,7,NG,tki,Tuki,1
1,language,148,Bekwarr,7,NG,tks,Teke (Southern),1
1,language,148,Bekwarr,7,NG,toz,Tonga (in Zambia),1
1,language,148,Bekwarr,7,NG,tsn,Tsonga,1
1,language,148,Bekwarr,7,NG,tsw,Tswana,1
1,language,148,Bekwarr,7,NG,umb,UMbundu,1
1,language,148,Bekwarr,7,NG,ven,Venda,1
1,language,148,Bekwarr,7,NG,vif,Vili,1
1,language,148,Bekwarr,7,NG,xho,Xhosa,1
1,language,148,Bekwarr,7,NG,yak,Yaka,1
1,language,148,Bekwarr,7,NG,yao,Yao (in Malawi),1
1,language,148,Bekwarr,7,NG,yba,Yamba,1
1,language,148,Bekwarr,7,NG,yem,Yemba,1
1,language,148,Bekwarr,7,NG,yey,Yeyi,1
1,language,148,Bekwarr,7,NG,yns,Yansi,1
1,language,148,Bekwarr,7,NG,zul,Zulu,1
1,language,149,Nkwana,7,NG,,,
1,language,150,Babur,7,NG,bpa,Bura-Pabir,1
1,language,151,Kiiba,7,NG,,,
1,language,152,Nungu,7,NG,mdz,Mada (in Nigeria),1
1,language,153,Kabba/Koro,7,NG,kgm,Kagoma,1
1,language,154,Eggon,7,NG,bir,Birom,1
1,language,154,Eggon,7,NG,fye,Fyem,1
1,language,154,Eggon,7,NG,gwo,Gworok,1
1,language,154,Eggon,7,NG,kgm,Kagoma,1
1,language,154,Eggon,7,NG,mdz,Mada (in Nigeria),1
1,language,154,Eggon,7,NG,tok,Tarok,1
1,language,155,Kuba,7,NG,mdz,Mada (in Nigeria),1
1,language,156,Madara,7,NG,,,
1,language,157,Bura,7,NG,bpa,Bura-Pabir,1
1,language,158,Margi,7,NG,mrg,Margi,1
1,language,159,Cabarmawa,7,NG,,,
1,language,160,Kibaku,7,NG,bpa,Bura-Pabir,1
1,language,161,Mafa,7,NG,dab,Daba,1
1,language,161,Mafa,7,NG,gnd,Ga'anda,1
1,language,161,Mafa,7,NG,gud,Gude,1
1,language,161,Mafa,7,NG,hna,Mina,1
1,language,161,Mafa,7,NG,ter,Tera,1
1,language,162,Beron/Birom,7,NG,bir,Birom,1
1,language,163,Angas,7,NG,anc,Angas,1
1,language,164,Iregwe,7,NG,gwo,Gworok,0
1,language,165,Afizere,7,NG,gwo,Gworok,1
1,language,166,Koro,7,NG,kgm,Kagoma,1
1,language,167,Normana,7,NG,mdz,Mada (in Nigeria),1
1,language,168,Miango,7,NG,gwo,Gworok,0
1,language,169,Gyerawa,7,NG,,,
1,language,170,Eterco,7,NG,,,
1,language,171,Zar,7,NG,bad,Bade,1
1,language,171,Zar,7,NG,miy,Miya,1
1,language,171,Zar,7,NG,ngz,Ngizim,1
1,language,171,Zar,7,NG,paa,Pa'a,1
1,language,172,Lantan,7,NG,,,
1,language,173,Mwaghauw,7,NG,mup,Mupun,1
1,language,174,Pyem,7,NG,fye,Fyem,1
1,language,175,Chawai,7,NG,amo,Amo,1
1,language,176,Gbaji,7,NG,gwa,Gwari,1
1,language,177,Nanba/Wanba,7,NG,,,
1,language,178,Jarawa,7,NG,jar,Jarawa (in Nigeria),0
1,language,179,Katap,7,NG,gwo,Gworok,1
1,language,180,Tangale,7,NG,tan,Tangale,1
1,language,181,Waja,7,NG,bmb,Bimoba,1
1,language,181,Waja,7,NG,brb,Bariba,1
1,language,181,Waja,7,NG,buy,Buli (in Ghana),1
1,language,181,Waja,7,NG,dga,Dagaare,1
1,language,181,Waja,7,NG,dgb,Dagbani,1
1,language,181,Waja,7,NG,grm,Gurma,1
1,language,181,Waja,7,NG,grn,Gurenne,1
1,language,181,Waja,7,NG,kby,Kabiyé,1
1,language,181,Waja,7,NG,kfe,Koromfe,1
1,language,181,Waja,7,NG,kir,Kirma,1
1,language,181,Waja,7,NG,kkb,Konkomba,1
1,language,181,Waja,7,NG,kni,Konni,1
1,language,181,Waja,7,NG,kow,Ko (Winye),1
1,language,181,Waja,7,NG,lob,Lobi,1
1,language,181,Waja,7,NG,lye,Lyele,1
1,language,181,Waja,7,NG,mmp,Mampruli,1
1,language,181,Waja,7,NG,moo,Mooré,1
1,language,181,Waja,7,NG,ncm,Ncàm,1
1,language,181,Waja,7,NG,nnn,Nuni (Northern),1
1,language,181,Waja,7,NG,ntn,Nateni,1
1,language,181,Waja,7,NG,ssa,Sisaala,1
1,language,181,Waja,7,NG,tem,Tem,1
1,language,181,Waja,7,NG,tmp,Tampulma,1
1,language,181,Waja,7,NG,vag,Vagla,1
1,language,181,Waja,7,NG,wwa,Waama,1
1,language,181,Waja,7,NG,xsm,Kàsim,1
1,language,182,Jukun,7,NG,juk,Jukun,1
1,language,183,Bayam,7,NG,gbk,Gbaya Kara,1
1,language,184,Shuwa Arab,7,NG,arn,Arabic (Borno Nigerian),1
1,language,185,Ndochi,7,NG,,,
1,language,186,Kare Kare,7,NG,blq,Bole,1
1,language,187,Gwari,7,NG,gwa,Gwari,1
1,language,188,Rukuba,7,NG,mdz,Mada (in Nigeria),1
1,language,189,Alur,10,UG,luo,Luo,1
1,language,190,Ateso,10,UG,tes,Teso,1
1,language,191,Kakwa,10,UG,kuk,Kukú,1
1,language,192,Kinyarwanda,10,UG,kin,Kinyarwanda,1
1,language,193,Kiswahili,10,UG,swa,Swahili,1
1,language,194,Luganda,10,UG,lda,Luganda,1
1,language,195,Lugbara,10,UG,lug,Lugbara,1
1,language,196,Lumasaba,10,UG,buk,Bukusu,1
1,language,197,Luo,10,UG,acl,Acholi,1
1,language,197,Luo,10,UG,lan,Lango,1
1,language,197,Luo,10,UG,luo,Luo,1
1,language,198,Lusoga,10,UG,lda,Luganda,1
1,language,199,Madi,10,UG,mad,Ma'di,1
1,language,200,Ruhororo,10,UG,rny,Runyankore,1
1,language,201,Rukiga,10,UG,nko,Nkore-Kiga,1
1,language,202,Runyoro,10,UG,rru,Runyoro-Rutooro,1
1,language,203,Rutooro,10,UG,rru,Runyoro-Rutooro,1
1,language,204,Ruyankole,10,UG,rny,Runyankore,1
1,language,205,Samia-Lugwe,10,UG,luy,Luyia,1
1,language,206,Swahili,9,TZ,swa,Swahili,1
1,language,207,Chagga,9,TZ,cga,Chaga,1
1,language,208,Kurya,9,TZ,gus,Gusii,1
1,language,209,Nyakyusa,9,TZ,mmw,Mambwe,1
1,language,209,Nyakyusa,9,TZ,nyh,Nyiha,1
1,language,210,Pare,9,TZ,pre,Pare,1
1,language,211,Haya,9,TZ,hya,Haya,1
1,language,212,Sukuma,9,TZ,skm,Sukuma,1
1,language,213,Luguru,9,TZ,kmi,Kami,1
1,language,214,Hehe,9,TZ,heh,Hehe,1
1,language,215,Masai,9,TZ,maa,Maasai,1
1,language,216,Mbulu,9,TZ,irq,Iraqw,1
1,language,217,Makonde,9,TZ,mkd,Makonde,1
1,language,218,Ngoni,9,TZ,ngo,Ngoni,1
1,language,219,Fipa,9,TZ,mmw,Mambwe,1
1,language,220,Nyamwezi,9,TZ,nym,Nyamwezi,1
1,language,221,Jaluo,9,TZ,luo,Luo,1
1,language,222,Zaramo,9,TZ,kmi,Kami,1
1,language,995,Other,1,BW,,,
1,language,995,Other,2,GH,,,
1,language,995,Other,3,LS,,,
1,language,995,Other,4,MW,,,
1,language,995,Other,7,NG,,,
1,language,995,Other,8,ZA,,,
1,language,995,Other,9,TZ,,,
1,language,995,Other,10,UG,,,
1,language,995,Other,11,ZM,,,
1,language,995,Other,12,ZW,,,
1,language,998,Refused to answer,4,MW,,,
1,language,999,Missing data,1,BW,,,
1,language,999,Missing data,2,GH,,,
1,language,999,Missing data,3,LS,,,
1,language,999,Missing data,4,MW,,,
1,language,999,Missing data,6,NA,,,
1,language,999,Missing data,10,UG,,,
1,language,999,Missing data,11,ZM,,,
1,language,999,Missing data,12,ZW,,,
2,q110,-1,Missing,16,SN,,,
2,q110,1,English,2,GH,eng,English,1
2,q110,1,English,6,NA,eng,English,1
2,q110,1,English,8,ZA,eng,English,1
2,q110,2,French,5,ML,fre,French,1
2,q110,2,French,16,SN,fre,French,1
2,q110,3,Portuguese,15,MZ,por,Portuguese,1
2,q110,4,Kiswahili,9,TZ,swa,Swahili,1
2,q110,4,Kiswahili,14,KE,swa,Swahili,1
2,q110,50,Crioulo,13,CV,ago,Angolar,0
2,q110,50,Crioulo,13,CV,gbc,Guinea Bissau Crioulo,0
2,q110,50,Crioulo,13,CV,pri,Príncipense,0
2,q110,60,Luganda,10,UG,lda,Luganda,1
2,q110,61,Lusoga,10,UG,lda,Luganda,1
2,q110,62,Ateso,10,UG,tes,Teso,1
2,q110,63,Rutoro,10,UG,rru,Runyoro-Rutooro,1
2,q110,64,Rukiga,10,UG,nko,Nkore-Kiga,1
2,q110,65,Lumasaba,10,UG,buk,Bukusu,1
2,q110,66,Luo,10,UG,acl,Acholi,1
2,q110,66,Luo,10,UG,lan,Lango,1
2,q110,66,Luo,10,UG,luo,Luo,1
2,q110,67,Lugbara,10,UG,lug,Lugbara,1
2,q110,68,Alur,10,UG,luo,Luo,1
2,q110,70,Runyankole,10,UG,rny,Runyankore,1
2,q110,73,Samia-Lugwe,10,UG,luy,Luyia,1
2,q110,81,Emakhuwa,15,MZ,mua,Makua,1
2,q110,82,Cisena,15,MZ,sen,Sena,1
2,q110,83,Cindau,15,MZ,shn,Shona,1
2,q110,84,Cinyanja,15,MZ,cic,Chichewa,1
2,q110,85,Xichangana,15,MZ,tsn,Tsonga,1
2,q110,86,Cicopi,15,MZ,eko,Ekoti,1
2,q110,86,Cicopi,15,MZ,loz,Lozi,1
2,q110,86,Cicopi,15,MZ,mua,Makua,1
2,q110,86,Cicopi,15,MZ,ndb,Ndebele (in South Africa),1
2,q110,86,Cicopi,15,MZ,rga,Ronga,1
2,q110,86,Cicopi,15,MZ,ses,Sesotho,1
2,q110,86,Cicopi,15,MZ,stn,Sotho (Northern),1
2,q110,86,Cicopi,15,MZ,swt,Swati,1
2,q110,86,Cicopi,15,MZ,tsn,Tsonga,1
2,q110,86,Cicopi,15,MZ,tsw,Tswana,1
2,q110,86,Cicopi,15,MZ,ven,Venda,1
2,q110,86,Cicopi,15,MZ,xho,Xhosa,1
2,q110,86,Cicopi,15,MZ,zul,Zulu,1
2,q110,87,Gitonga,15,MZ,eko,Ekoti,1
2,q110,87,Gitonga,15,MZ,loz,Lozi,1
2,q110,87,Gitonga,15,MZ,mua,Makua,1
2,q110,87,Gitonga,15,MZ,ndb,Ndebele (in South Africa),1
2,q110,87,Gitonga,15,MZ,rga,Ronga,1
2,q110,87,Gitonga,15,MZ,ses,Sesotho,1
2,q110,87,Gitonga,15,MZ,stn,Sotho (Northern),1
2,q110,87,Gitonga,15,MZ,swt,Swati,1
2,q110,87,Gitonga,15,MZ,tsn,Tsonga,1
2,q110,87,Gitonga,15,MZ,tsw,Tswana,1
2,q110,87,Gitonga,15,MZ,ven,Venda,1
2,q110,87,Gitonga,15,MZ,xho,Xhosa,1
2,q110,87,Gitonga,15,MZ,zul,Zulu,1
2,q110,88,Shimakonde,15,MZ,mkd,Makonde,1
2,q110,89,Echuwabu,15,MZ,eko,Ekoti,1
2,q110,89,Echuwabu,15,MZ,mua,Makua,1
2,q110,90,Ajaua,15,MZ,yao,Yao (in Malawi),1
2,q110,91,Cinyungwe,15,MZ,sen,Sena,1
2,q110,92,Citshwa,15,MZ,rga,Ronga,1
2,q110,92,Citshwa,15,MZ,tsn,Tsonga,1
2,q110,93,Chitewe,15,MZ,shn,Shona,1
2,q110,98,Shona,15,MZ,shn,Shona,1
2,q110,100,Afrikaans,8,ZA,afr,Afrikaans,1
2,q110,101,Ndebele,8,ZA,ndb,Ndebele (in South Africa),1
2,q110,102,Xhosa,8,ZA,xho,Xhosa,1
2,q110,103,Pedi/Spedi/North Sotho,8,ZA,stn,Sotho (Northern),1
2,q110,104,Sesotho/Sotho/South sotho,8,ZA,ses,Sesotho,1
2,q110,105,Setswana/Tswana,8,ZA,tsw,Tswana,1
2,q110,106,Shangaan,8,ZA,tsn,Tsonga,1
2,q110,108,Venda,8,ZA,ven,Venda,1
2,q110,109,Zulu,8,ZA,zul,Zulu,1
2,q110,120,Akan,2,GH,akn,Akan,1
2,q110,121,Dagbani,2,GH,dgb,Dagbani,1
2,q110,122,Ewe,2,GH,ewe,Ewe,0
2,q110,123,Ga,2,GH,ga,Gã,1
2,q110,124,Hausa,2,GH,hau,Hausa,1
2,q110,140,Tumbuka,4,MW,cic,Chichewa,1
2,q110,140,Tumbuka,4,MW,sen,Sena,1
2,q110,142,Lambya,4,MW,nyh,Nyiha,1
2,q110,143,Chewa,4,MW,cic,Chichewa,1
2,q110,144,Yao,4,MW,yao,Yao (in Malawi),1
2,q110,146,Lomwe,4,MW,mua,Makua,1
2,q110,164,Bambara,5,ML,bam,Bambara,1
2,q110,165,Peuhl,5,ML,fum,Fulfulde (Maasina),1
2,q110,167,Sonrhai,5,ML,kse,Koyraboro Senni,1
2,q110,167,Sonrhai,5,ML,zar,Zarma,1
2,q110,168,Malinke,5,ML,maw,Maninka (Western),1
2,q110,168,Malinke,5,ML,mdk,Mandinka,1
2,q110,168,Malinke,5,ML,xas,Xasonga,1
2,q110,177,Tamasheq,5,ML,tai,Tuareg (Air),1
2,q110,177,Tamasheq,5,ML,tsk,Tamashek,1
2,q110,180,Sesotho,3,LS,ses,Sesotho,1
2,q110,220,Wolof,16,SN,wlf,Wolof,1
2,q110,221,Serer,16,SN,fbf,Fula (Burkina Faso),1
2,q110,221,Serer,16,SN,fgo,Fulani (Gombe),1
2,q110,221,Serer,16,SN,fgu,Fula (Guinean),1
2,q110,221,Serer,16,SN,fma,Fula (Mauritanian),1
2,q110,221,Serer,16,SN,fni,Fula (Nigerian),1
2,q110,221,Serer,16,SN,fum,Fulfulde (Maasina),1
2,q110,222,Mandinka,16,SN,mdk,Mandinka,1
2,q110,223,Pulaar,16,SN,fma,Fula (Mauritanian),1
2,q110,224,Diola,16,SN,dio,Diola-Fogny,1
2,q110,240,Setswana,1,BW,tsw,Tswana,1
2,q110,242,Sekalanga,1,BW,klz,Kalanga,1
2,q110,260,Hausa,7,NG,hau,Hausa,1
2,q110,261,Yoruba,7,NG,yor,Yoruba,1
2,q110,262,Igbo,7,NG,igb,Igbo,1
2,q110,263,Tiv,7,NG,tiv,Tiv,1
2,q110,264,Ijaw,7,NG,ijo,Ijo (Kolokuma),1
2,q110,266,Nupe,7,NG,nup,Nupe,1
2,q110,267,Ibibio,7,NG,ibi,Ibibio,1
2,q110,268,Efik,7,NG,efi,Efik,1
2,q110,269,Edo,7,NG,bni,Bini,1
2,q110,270,Igala/Idoma,7,NG,ise,Isekiri,1
2,q110,270,Igala/Idoma,7,NG,yor,Yoruba,1
2,q110,271,Urhobo,7,NG,urh,Urhobo,1
2,q110,272,Ebira,7,NG,ebi,Ebira,1
2,q110,273,Fulani,7,NG,fgo,Fulani (Gombe),1
2,q110,275,Kalabari,7,NG,ijo,Ijo (Kolokuma),1
2,q110,276,Ikewere,7,NG,igb,Igbo,1
2,q110,276,Ikewere,7,NG,izi,Izi,1
2,q110,280,Shona,12,ZW,shn,Shona,1
2,q110,281,Ndebele,12,ZW,swt,Swati,1
2,q110,281,Ndebele,12,ZW,xho,Xhosa,1
2,q110,281,Ndebele,12,ZW,zul,Zulu,1
2,q110,300,Bemba,11,ZM,lmb,Lamba,1
2,q110,302,kaonda,11,ZM,kil,Kiluba,1
2,q110,303,Lozi,11,ZM,loz,Lozi,1
2,q110,305,Luvale,11,ZM,luv,Luvale,1
2,q110,306,Nyanja,11,ZM,cic,Chichewa,1
2,q110,307,Tonga,11,ZM,toz,Tonga (in Zambia),0
2,q110,308,Tumbuka,11,ZM,cic,Chichewa,1
2,q110,308,Tumbuka,11,ZM,sen,Sena,1
2,q110,310,Nyika,11,ZM,nyh,Nyiha,1
2,q110,311,Lamba,11,ZM,lmb,Lamba,1
2,q110,321,Ovambo languages,6,NA,mhu,Mbalanhu,1
2,q110,321,Ovambo languages,6,NA,ndo,Ndonga,1
2,q110,324,Herero languages,6,NA,her,Herero,1
2,q110,380,Kalenjin,14,KE,nan,Nandi,0
2,q110,381,Kamba,14,KE,kba,Kamba,1
2,q110,382,Kikuyu,14,KE,kik,Kikuyu,1
2,q110,383,Kisii,14,KE,gus,Gusii,1
2,q110,384,Luhya,14,KE,luy,Luyia,0
2,q110,385,Luo,14,KE,luo,Luo,1
2,q110,386,Maasai/Samburu,14,KE,maa,Maasai,1
2,q110,387,Mijikenda,14,KE,com,Comorian,1
2,q110,388,Somali,14,KE,som,Somali,1
2,q110,389,Taita,14,KE,dbd,Dabida,1
2,q110,390,Turkana,14,KE,tna,Turkana,1
2,q110,391,Meru,14,KE,kba,Kamba,1
2,q110,391,Meru,14,KE,kik,Kikuyu,1
2,q110,392,Embu,14,KE,kik,Kikuyu,1
2,q110,393,Borana,14,KE,orb,Oromo (Boraana),1
2,q110,397,Bajuni,14,KE,swa,Swahili,1
2,q110,398,Taveta,14,KE,pre,Pare,1
2,q110,399,Gujarati,14,KE,guj,Gujarati,1
2,q110,800,Berom,7,NG,bir,Birom,1
2,q110,801,Chip,7,NG,anc,Angas,1
2,q110,801,Chip,7,NG,goe,Goemai,1
2,q110,801,Chip,7,NG,mup,Mupun,1
2,q110,802,Jarawa,7,NG,jar,Jarawa (in Nigeria),0
2,q110,803,Mada,7,NG,mdz,Mada (in Nigeria),1
2,q110,804,Ron,7,NG,ron,Ron,1
2,q110,805,Gbagyi,7,NG,gwa,Gwari,1
2,q110,806,Taba,7,NG,kgm,Kagoma,1
2,q110,808,Okun,7,NG,yor,Yoruba,1
2,q110,809,Mgas,7,NG,anc,Angas,1
2,q110,995,Other,2,GH,,,
2,q110,995,Other,7,NG,,,
2,q83,-1,Missing,4,MW,,,
2,q83,-1,Missing,6,NA,,,
2,q83,-1,Missing,10,UG,,,
2,q83,-1,Missing,12,ZW,,,
2,q83,-1,Missing,14,KE,,,
2,q83,-1,Missing,15,MZ,,,
2,q83,-1,Missing,16,SN,,,
2,q83,1,English,1,BW,eng,English,1
2,q83,1,English,2,GH,eng,English,1
2,q83,1,English,6,NA,eng,English,1
2,q83,1,English,8,ZA,eng,English,1
2,q83,1,English,10,UG,eng,English,1
2,q83,1,English,11,ZM,eng,English,1
2,q83,1,English,12,ZW,eng,English,1
2,q83,1,English,14,KE,eng,English,1
2,q83,2,French,1,BW,fre,French,1
2,q83,2,French,5,ML,fre,French,1
2,q83,2,French,6,NA,fre,French,1
2,q83,3,Portuguese,1,BW,por,Portuguese,1
2,q83,3,Portuguese,6,NA,por,Portuguese,1
2,q83,3,Portuguese,8,ZA,por,Portuguese,1
2,q83,3,Portuguese,9,TZ,por,Portuguese,1
2,q83,3,Portuguese,11,ZM,por,Portuguese,1
2,q83,3,Portuguese,12,ZW,por,Portuguese,1
2,q83,3,Portuguese,13,CV,por,Portuguese,1
2,q83,3,Portuguese,15,MZ,por,Portuguese,1
2,q83,4,Kiswahili,1,BW,swa,Swahili,1
2,q83,4,Kiswahili,9,TZ,swa,Swahili,1
2,q83,4,Kiswahili,10,UG,swa,Swahili,1
2,q83,4,Kiswahili,11,ZM,swa,Swahili,1
2,q83,4,Kiswahili,14,KE,swa,Swahili,1
2,q83,4,Kiswahili,15,MZ,swa,Swahili,1
2,q83,50,Crioulo,13,CV,ago,Angolar,0
2,q83,50,Crioulo,13,CV,gbc,Guinea Bissau Crioulo,0
2,q83,50,Crioulo,13,CV,pri,Príncipense,0
2,q83,60,Luganda,10,UG,lda,Luganda,1
2,q83,61,Lusoga,10,UG,lda,Luganda,1
2,q83,62,Ateso,10,UG,tes,Teso,1
2,q83,63,Rutoro,10,UG,rru,Runyoro-Rutooro,1
2,q83,64,Rukiga,10,UG,nko,Nkore-Kiga,1
2,q83,65,Lumasaba,10,UG,buk,Bukusu,1
2,q83,66,Luo,10,UG,acl,Acholi,1
2,q83,66,Luo,10,UG,lan,Lango,1
2,q83,66,Luo,10,UG,luo,Luo,1
2,q83,67,Lugbara,10,UG,lug,Lugbara,1
2,q83,68,Alur,10,UG,luo,Luo,1
2,q83,69,Madi,10,UG,mad,Ma'di,1
2,q83,70,Runyankole,10,UG,rny,Runyankore,1
2,q83,71,Runyoro,10,UG,rru,Runyoro-Rutooro,1
2,q83,72,Rukonjo,10,UG,nde,Nande,1
2,q83,73,Samia-Lugwe,10,UG,luy,Luyia,1
2,q83,74,Kinyarwanda,10,UG,kin,Kinyarwanda,1
2,q83,75,Rufumbira,10,UG,kin,Kinyarwanda,1
2,q83,76,Kakwa,10,UG,kuk,Kukú,1
2,q83,77,Other Western languages,10,UG,,,
2,q83,78,Other Eastern languages,10,UG,,,
2,q83,79,Other Northern languages,10,UG,,,
2,q83,81,Emakhuwa,15,MZ,mua,Makua,1
2,q83,82,Cisena,15,MZ,sen,Sena,1
2,q83,83,Cindau,15,MZ,shn,Shona,1
2,q83,84,Cinyanja,15,MZ,cic,Chichewa,1
2,q83,85,Xichangana,15,MZ,tsn,Tsonga,1
2,q83,86,Cicopi,15,MZ,eko,Ekoti,1
2,q83,86,Cicopi,15,MZ,loz,Lozi,1
2,q83,86,Cicopi,15,MZ,mua,Makua,1
2,q83,86,Cicopi,15,MZ,ndb,Ndebele (in South Africa),1
2,q83,86,Cicopi,15,MZ,rga,Ronga,1
2,q83,86,Cicopi,15,MZ,ses,Sesotho,1
2,q83,86,Cicopi,15,MZ,stn,Sotho (Northern),1
2,q83,86,Cicopi,15,MZ,swt,Swati,1
2,q83,86,Cicopi,15,MZ,tsn,Tsonga,1
2,q83,86,Cicopi,15,MZ,tsw,Tswana,1
2,q83,86,Cicopi,15,MZ,ven,Venda,1
2,q83,86,Cicopi,15,MZ,xho,Xhosa,1
2,q83,86,Cicopi,15,MZ,zul,Zulu,1
2,q83,87,Gitonga,15,MZ,eko,Ekoti,1
2,q83,87,Gitonga,15,MZ,loz,Lozi,1
2,q83,87,Gitonga,15,MZ,mua,Makua,1
2,q83,87,Gitonga,15,MZ,ndb,Ndebele (in South Africa),1
2,q83,87,Gitonga,15,MZ,rga,Ronga,1
2,q83,87,Gitonga,15,MZ,ses,Sesotho,1
2,q83,87,Gitonga,15,MZ,stn,Sotho (Northern),1
2,q83,87,Gitonga,15,MZ,swt,Swati,1
2,q83,87,Gitonga,15,MZ,tsn,Tsonga,1
2,q83,87,Gitonga,15,MZ,tsw,Tswana,1
2,q83,87,Gitonga,15,MZ,ven,Venda,1
2,q83,87,Gitonga,15,MZ,xho,Xhosa,1
2,q83,87,Gitonga,15,MZ,zul,Zulu,1
2,q83,88,Shimakonde,15,MZ,mkd,Makonde,1
2,q83,89,Echuwabu,15,MZ,eko,Ekoti,1
2,q83,89,Echuwabu,15,MZ,mua,Makua,1
2,q83,90,Ajaua,15,MZ,yao,Yao (in Malawi),1
2,q83,91,Cinyungwe,15,MZ,sen,Sena,1
2,q83,92,Citshwa,15,MZ,rga,Ronga,1
2,q83,92,Citshwa,15,MZ,tsn,Tsonga,1
2,q83,93,Chitewe,15,MZ,shn,Shona,1
2,q83,94,Xirhonga,15,MZ,rga,Ronga,1
2,q83,95,Xibarue,15,MZ,sen,Sena,1
2,q83,96,Cimanyika,15,MZ,shn,Shona,1
2,q83,97,Chichewa,15,MZ,cic,Chichewa,1
2,q83,98,Shona,15,MZ,shn,Shona,1
2,q83,99,Swazi,15,MZ,swt,Swati,1
2,q83,100,Afrikaans,8,ZA,afr,Afrikaans,1
2,q83,101,Ndebele,8,ZA,ndb,Ndebele (in South Africa),1
2,q83,102,Xhosa,8,ZA,xho,Xhosa,1
2,q83,103,Pedi/Spedi/North Sotho,8,ZA,stn,Sotho (Northern),1
2,q83,104,Sesotho/Sotho/South sotho,8,ZA,ses,Sesotho,1
2,q83,105,Setswana/Tswana,8,ZA,tsw,Tswana,1
2,q83,106,Shangaan,8,ZA,tsn,Tsonga,1
2,q83,107,Swazi,8,ZA,swt,Swati,1
2,q83,108,Venda,8,ZA,ven,Venda,1
2,q83,109,Zulu,8,ZA,zul,Zulu,1
2,q83,120,Akan,2,GH,akn,Akan,1
2,q83,121,Dagbani,2,GH,dgb,Dagbani,1
2,q83,122,Ewe,2,GH,ewe,Ewe,0
2,q83,123,Ga,2,GH,ga,Gã,1
2,q83,124,Hausa,2,GH,hau,Hausa,1
2,q83,140,Tumbuka,4,MW,cic,Chichewa,1
2,q83,140,Tumbuka,4,MW,sen,Sena,1
2,q83,141,Nkhonde,4,MW,mmw,Mambwe,1
2,q83,141,Nkhonde,4,MW,nyh,Nyiha,1
2,q83,143,Chewa,4,MW,cic,Chichewa,1
2,q83,144,Yao,4,MW,yao,Yao (in Malawi),1
2,q83,145,Ngoni,4,MW,cic,Chichewa,1
2,q83,146,Lomwe,4,MW,mua,Makua,1
2,q83,147,Mang'anja,4,MW,cic,Chichewa,1
2,q83,148,Sena,4,MW,sen,Sena,1
2,q83,149,Chindali,4,MW,mmw,Mambwe,1
2,q83,149,Chindali,4,MW,nyh,Nyiha,1
2,q83,150,Senga,4,MW,cic,Chichewa,1
2,q83,150,Senga,4,MW,sen,Sena,1
2,q83,151,Tonga,4,MW,cic,Chichewa,1
2,q83,151,Tonga,4,MW,sen,Sena,1
2,q83,160,Arabic,5,ML,ahs,Arabic (Bani-Hassan),1
2,q83,161,Haoussa,5,ML,hau,Hausa,1
2,q83,162,Wolof,5,ML,fum,Fulfulde (Maasina),1
2,q83,163,Trouka,5,ML,fbf,Fula (Burkina Faso),1
2,q83,163,Trouka,5,ML,fgo,Fulani (Gombe),1
2,q83,163,Trouka,5,ML,fgu,Fula (Guinean),1
2,q83,163,Trouka,5,ML,fma,Fula (Mauritanian),1
2,q83,163,Trouka,5,ML,fni,Fula (Nigerian),1
2,q83,163,Trouka,5,ML,fum,Fulfulde (Maasina),1
2,q83,164,Bambara,5,ML,bam,Bambara,1
2,q83,165,Peuhl,5,ML,fum,Fulfulde (Maasina),1
2,q83,166,Soninke,5,ML,snn,Soninke,1
2,q83,167,Sonrhai,5,ML,kse,Koyraboro Senni,1
2,q83,167,Sonrhai,5,ML,zar,Zarma,1
2,q83,168,Malinke,5,ML,maw,Maninka (Western),1
2,q83,168,Malinke,5,ML,mdk,Mandinka,1
2,q83,168,Malinke,5,ML,xas,Xasonga,1
2,q83,169,Khassonke,5,ML,xas,Xasonga,1
2,q83,170,Maure,5,ML,ahs,Arabic (Bani-Hassan),1
2,q83,171,Senufo,5,ML,nrg,Nanerge,1
2,q83,171,Senufo,5,ML,sup,Supyire,1
2,q83,172,Mianka,5,ML,nrg,Nanerge,1
2,q83,172,Mianka,5,ML,sup,Supyire,1
2,q83,173,Samoko,5,ML,bbf,Bobo Madaré (Northern),1
2,q83,174,Bobo,5,ML,kfe,Koromfe,0
2,q83,175,Bozo,5,ML,boz,Bozo (Tigemaxo),0
2,q83,176,Dogon,5,ML,dds,Donno So,0
2,q83,176,Dogon,5,ML,dts,Toro So,0
2,q83,176,Dogon,5,ML,jms,Jamsay,0
2,q83,176,Dogon,5,ML,tms,Tommo So,0
2,q83,177,Tamasheq,5,ML,tai,Tuareg (Air),1
2,q83,177,Tamasheq,5,ML,tsk,Tamashek,1
2,q83,178,Mossi,5,ML,moo,Mooré,1
