respno,country,lang_name,iso_639_3,glottocode,wals,lang_numb
GHA0057,GH,twi,twi,twii1234,akn,8
GHA0057,GH,brusa,,,,8
GHA0057,GH,gruma,bim,bimo1239,bmb,8
GHA0057,GH,hausa,hau,haus1257,hau,8
GHA0058,GH,kusasi,kus,kusa1250,dgb mmp,2
GHA0058,GH,twi,twi,twii1234,akn,2
GHA0059,GH,ga,gaa,gaaa1244,ga,4
GHA0059,GH,twi,twi,twii1234,akn,4
GHA0059,GH,wassa,wss,wasa1244,akn,4
GHA0059,GH,ewe,ewe,ewee1241,ewe,4
GHA0060,GH,krobo,ada,adan1247,ga,2
GHA0060,GH,wassa,wss,wasa1244,akn,2
GHA0061,GH,akan,aka,akan1250,akn,1
GHA0062,GH,frafra,gur,fare1241,grn,2
GHA0062,GH,twi,twi,twii1234,akn,2
GHA0063,GH,twi,twi,twii1234,akn,5
GHA0063,GH,ewe,ewe,ewee1241,ewe,5
GHA0063,GH,ga,gaa,gaaa1244,ga,5
GHA0063,GH,hausa,hau,haus1257,hau,5
GHA0063,GH,english,eng,stan1293,eng,5
GHA0064,GH,ewe,ewe,ewee1241,ewe,2
GHA0064,GH,akan,aka,akan1250,akn,2
GHA0065,GH,sefwi,sfw,sehw1238,anu ayi ble,3
GHA0065,GH,twi,twi,twii1234,akn,3
GHA0065,GH,english,eng,stan1293,eng,3
GHA0066,GH,akan,aka,akan1250,akn,2
GHA0066,GH,sefwi,sfw,sehw1238,anu ayi ble,2
GHA0067,GH,ewe,ewe,ewee1241,ewe,3
GHA0067,GH,english,eng,stan1293,eng,3
GHA0067,GH,akan,aka,akan1250,akn,3
GHA0068,GH,sefwi,sfw,sehw1238,anu ayi ble,1
GHA0069,GH,akan,aka,akan1250,akn,3
GHA0069,GH,sefwi,sfw,sehw1238,anu ayi ble,3
GHA0069,GH,english,eng,stan1293,eng,3
GHA0070,GH,twi,twi,twii1234,akn,2
GHA0070,GH,sefwi,sfw,sehw1238,anu ayi ble,2
GHA0071,GH,sefwi,sfw,sehw1238,anu ayi ble,5
GHA0071,GH,twi,twi,twii1234,akn,5
GHA0071,GH,english,eng,stan1293,eng,5
GHA0071,GH,nzema,nzi,nzim1238,anu ayi ble,5
GHA0071,GH,brono,,,,5
GHA0072,GH,twi,twi,twii1234,akn,1
GHA0073,GH,akan,aka,akan1250,akn,3
GHA0073,GH,french,fra,stan1290,fre,3
GHA0073,GH,sefwi,sfw,sehw1238,anu ayi ble,3
GHA0074,GH,ashante,twi,asan1239,akn,1
GHA0075,GH,akan,aka,akan1250,akn,1
GHA0076,GH,twi,twi,twii1234,akn,3
GHA0076,GH,ashanti,twi,asan1239,akn,3
GHA0076,GH,sefwi,sfw,sehw1238,anu ayi ble,3
GHA0077,GH,ewe,ewe,ewee1241,ewe,3
GHA0077,GH,twi,twi,twii1234,akn,3
GHA0077,GH,english,eng,stan1293,eng,3
GHA0078,GH,twi,twi,twii1234,akn,2
GHA0078,GH,sefwi,sfw,sehw1238,anu ayi ble,2
GHA0079,GH,twi,twi,twii1234,akn,2
GHA0079,GH,ashanti,twi,asan1239,akn,2
GHA0080,GH,ashante,twi,asan1239,akn,2
GHA0080,GH,sefwi,sfw,sehw1238,anu ayi ble,2
GHA0081,GH,nzema,nzi,nzim1238,anu ayi ble,3
GHA0081,GH,twi,twi,twii1234,akn,3
GHA0081,GH,english,eng,stan1293,eng,3
GHA0082,GH,english,eng,stan1293,eng,3
GHA0082,GH,akan,aka,akan1250,akn,3
GHA0082,GH,french,fra,stan1290,fre,3
GHA0083,GH,nzema,nzi,nzim1238,anu ayi ble,3
GHA0083,GH,fante,fat,fant1241,akn,3
GHA0083,GH,english,eng,stan1293,eng,3
GHA0084,GH,fante,fat,fant1241,akn,1
GHA0085,GH,nzema,nzi,nzim1238,anu ayi ble,2
GHA0085,GH,english,eng,stan1293,eng,2
GHA0086,GH,fante,fat,fant1241,akn,2
GHA0086,GH,nzema,nzi,nzim1238,anu ayi ble,2
GHA0087,GH,fante,fat,fant1241,akn,2
GHA0087,GH,english,eng,stan1293,eng,2
GHA0088,GH,nzema,nzi,nzim1238,anu ayi ble,2
GHA0088,GH,twi,twi,twii1234,akn,2
GHA0089,GH,english,eng,stan1293,eng,2
GHA0089,GH,fante,fat,fant1241,akn,2
GHA0090,GH,nzema,nzi,nzim1238,anu ayi ble,2
GHA0090,GH,wassa,wss,wasa1244,akn,2
GHA0091,GH,akan,aka,akan1250,akn,2
GHA0091,GH,english,eng,stan1293,eng,2
GHA0092,GH,twi,twi,twii1234,akn,2
GHA0092,GH,ewe,ewe,ewee1241,ewe,2
GHA0093,GH,fante,fat,fant1241,akn,4
GHA0093,GH,twi,twi,twii1234,akn,4
GHA0093,GH,hausa,hau,haus1257,hau,4
GHA0093,GH,english,eng,stan1293,eng,4
GHA0094,GH,ewe,ewe,ewee1241,ewe,2
GHA0094,GH,fante,fat,fant1241,akn,2
GHA0095,GH,nzema,nzi,nzim1238,anu ayi ble,2
GHA0095,GH,fante,fat,fant1241,akn,2
GHA0096,GH,fante,fat,fant1241,akn,1
GHA0097,GH,wassa,wss,wasa1244,akn,2
GHA0097,GH,twi,twi,twii1234,akn,2
GHA0098,GH,twi,twi,twii1234,akn,3
GHA0098,GH,engli,eng,stan1293,eng,3
GHA0098,GH,sh,,,,3
GHA0099,GH,twi,twi,twii1234,akn,2
GHA0099,GH,ewe,ewe,ewee1241,ewe,2
GHA0100,GH,fante,fat,fant1241,akn,1
GHA0101,GH,wassa,wss,wasa1244,akn,2
GHA0101,GH,english,eng,stan1293,eng,2
GHA0102,GH,wassa,wss,wasa1244,akn,1
GHA0103,GH,wassa,wss,wasa1244,akn,2
GHA0103,GH,twi,twi,twii1234,akn,2
GHA0104,GH,wassa,wss,wasa1244,akn,1
GHA0105,GH,akan,aka,akan1250,akn,2
GHA0105,GH,english,eng,stan1293,eng,2
GHA0106,GH,twi,twi,twii1234,akn,2
GHA0106,GH,brusa,,,,2
GHA0107,GH,ewe,ewe,ewee1241,ewe,3
GHA0107,GH,twi,twi,twii1234,akn,3
GHA0107,GH,english,eng,stan1293,eng,3
GHA0108,GH,brosa,any,anyi1245,ayi,4
GHA0108,GH,ewi,ewe,ewee1241,ewe,4
GHA0108,GH,nzema,nzi,nzim1238,anu ayi ble,4
GHA0108,GH,fante,fat,fant1241,akn,4
GHA0109,GH,brusa,,,,2
GHA0109,GH,twi,twi,twii1234,akn,2
GHA0110,GH,akan,aka,akan1250,akn,1
GHA0111,GH,brasa,,,,3
GHA0111,GH,twi,twi,twii1234,akn,3
GHA0111,GH,english,eng,stan1293,eng,3
GHA0112,GH,asante,twi,asan1239,akn,3
GHA0112,GH,brusa,,,,3
GHA0112,GH,english,eng,stan1293,eng,3
GHA0113,GH,sefwi,sfw,sehw1238,anu ayi ble,4
GHA0113,GH,ashante,twi,asan1239,akn,4
GHA0113,GH,ewe,ewe,ewee1241,ewe,4
GHA0113,GH,ga,gaa,gaaa1244,ga,4
GHA0114,GH,sefwi,sfw,sehw1238,anu ayi ble,2
GHA0114,GH,twi,twi,twii1234,akn,2
GHA0115,GH,sefwi,sfw,sehw1238,anu ayi ble,2
GHA0115,GH,twi,twi,twii1234,akn,2
GHA0116,GH,sefwi,sfw,sehw1238,anu ayi ble,2
GHA0116,GH,twi,twi,twii1234,akn,2
GHA0117,GH,sefwi,sfw,sehw1238,anu ayi ble,1
GHA0118,GH,sefwi,sfw,sehw1238,anu ayi ble,3
GHA0118,GH,twi,twi,twii1234,akn,3
GHA0118,GH,english,eng,stan1293,eng,3
GHA0119,GH,sefwi,sfw,sehw1238,anu ayi ble,2
GHA0119,GH,akan,aka,akan1250,akn,2
GHA0120,GH,sefwi,sfw,sehw1238,anu ayi ble,2
GHA0120,GH,twi,twi,twii1234,akn,2
GHA0121,GH,fante,fat,fant1241,akn,1
GHA0122,GH,akan,aka,akan1250,akn,1
GHA0123,GH,akan,aka,akan1250,akn,1
GHA0124,GH,fante,fat,fant1241,akn,1
GHA0125,GH,fante,fat,fant1241,akn,1
GHA0126,GH,fante,fat,fant1241,akn,1
GHA0127,GH,akan,aka,akan1250,akn,1
GHA0128,GH,akan,aka,akan1250,akn,3
GHA0128,GH,english,eng,stan1293,eng,3
GHA0128,GH,ga,gaa,gaaa1244,ga,3
GHA0129,GH,akan,aka,akan1250,akn,2
GHA0129,GH,ewe,ewe,ewee1241,ewe,2
GHA0130,GH,akan,aka,akan1250,akn,1
GHA0131,GH,fante,fat,fant1241,akn,2
GHA0131,GH,english,eng,stan1293,eng,2
GHA0132,GH,akan,aka,akan1250,akn,2
GHA0132,GH,english,eng,stan1293,eng,2
GHA0133,GH,akan,aka,akan1250,akn,1
GHA0134,GH,fante,fat,fant1241,akn,2
GHA0134,GH,ga,gaa,gaaa1244,ga,2
GHA0135,GH,fante,fat,fant1241,akn,1
GHA0136,GH,fante,fat,fant1241,akn,1
GHA0137,GH,akan,aka,akan1250,akn,1
GHA0138,GH,akan,aka,akan1250,akn,1
GHA0139,GH,fante,fat,fant1241,akn,1
GHA0140,GH,akan,aka,akan1250,akn,2
GHA0140,GH,french,fra,stan1290,fre,2
GHA0141,GH,akan,aka,akan1250,akn,1
GHA0142,GH,fante,fat,fant1241,akn,1
GHA0143,GH,fante,fat,fant1241,akn,2
GHA0143,GH,english,eng,stan1293,eng,2
GHA0144,GH,fante,fat,fant1241,akn,1
GHA0145,GH,akan,aka,akan1250,akn,1
GHA0146,GH,akan,aka,akan1250,akn,1
GHA0147,GH,akan,aka,akan1250,akn,1
GHA0148,GH,fante,fat,fant1241,akn,1
GHA0149,GH,akan,aka,akan1250,akn,1
GHA0150,GH,akan,aka,akan1250,akn,1
GHA0151,GH,fante,fat,fant1241,akn,1
GHA0152,GH,fante,fat,fant1241,akn,2
GHA0152,GH,english,eng,stan1293,eng,2
GHA0153,GH,akan,aka,akan1250,akn,2
GHA0153,GH,ga,gaa,gaaa1244,ga,2
GHA0154,GH,fante,fat,fant1241,akn,2
GHA0154,GH,french,fra,stan1290,fre,2
GHA0155,GH,akan,aka,akan1250,akn,3
GHA0155,GH,english,eng,stan1293,eng,3
GHA0155,GH,ga,gaa,gaaa1244,ga,3
GHA0156,GH,akan,aka,akan1250,akn,1
GHA0157,GH,fante,fat,fant1241,akn,3
GHA0157,GH,english,eng,stan1293,eng,3
GHA0157,GH,hausa,hau,haus1257,hau,3
GHA0158,GH,fante,fat,fant1241,akn,1
GHA0159,GH,fante,fat,fant1241,akn,3
GHA0159,GH,english,eng,stan1293,eng,3
GHA0159,GH,efutu,afu,awut1241,cum nkn,3
GHA0160,GH,akan,aka,akan1250,akn,3
GHA0160,GH,ga,gaa,gaaa1244,ga,3
GHA0160,GH,alata,,,,3
GHA0161,GH,fante,fat,fant1241,akn,3
GHA0161,GH,efutu,afu,awut1241,cum nkn,3
GHA0161,GH,english,eng,stan1293,eng,3
GHA0162,GH,fante,fat,fant1241,akn,4
GHA0162,GH,krobo,ada,adan1247,ga,4
GHA0162,GH,english,eng,stan1293,eng,4
GHA0162,GH,efutu,afu,awut1241,cum nkn,4
GHA0163,GH,fante,fat,fant1241,akn,3
GHA0163,GH,english,eng,stan1293,eng,3
GHA0163,GH,efutu,afu,awut1241,cum nkn,3
GHA0164,GH,fante,fat,fant1241,akn,1
GHA0165,GH,akan,aka,akan1250,akn,1
GHA0166,GH,akan,aka,akan1250,akn,1
GHA0167,GH,akan,aka,akan1250,akn,1
GHA0168,GH,akan,aka,akan1250,akn,2
GHA0168,GH,english,eng,stan1293,eng,2
GHA0169,GH,akan,aka,akan1250,akn,3
GHA0169,GH,ga,gaa,gaaa1244,ga,3
GHA0169,GH,english,eng,stan1293,eng,3
GHA0170,GH,fante,fat,fant1241,akn,1
GHA0171,GH,ga,gaa,gaaa1244,ga,3
GHA0171,GH,adagbe,,,,3
GHA0171,GH,twi,twi,twii1234,akn,3
GHA0172,GH,akan,aka,akan1250,akn,1
GHA0173,GH,fante,fat,fant1241,akn,3
GHA0173,GH,ewe,ewe,ewee1241,ewe,3
GHA0173,GH,english,eng,stan1293,eng,3
GHA0174,GH,akan,aka,akan1250,akn,3
GHA0174,GH,ga,gaa,gaaa1244,ga,3
GHA0174,GH,english,eng,stan1293,eng,3
GHA0175,GH,akan,aka,akan1250,akn,1
GHA0176,GH,ewe,ewe,ewee1241,ewe,3
GHA0176,GH,akan,aka,akan1250,akn,3
GHA0176,GH,ga,gaa,gaaa1244,ga,3
GHA0177,GH,akan,aka,akan1250,akn,1
GHA0178,GH,ewe,ewe,ewee1241,ewe,3
GHA0178,GH,english,eng,stan1293,eng,3
GHA0178,GH,akan,aka,akan1250,akn,3
GHA0179,GH,fante,fat,fant1241,akn,1
GHA0180,GH,fante,fat,fant1241,akn,1
GHA0181,GH,twi,twi,twii1234,akn,3
GHA0181,GH,english,eng,stan1293,eng,3
GHA0181,GH,hausa,hau,haus1257,hau,3
GHA0182,GH,fante,fat,fant1241,akn,1
GHA0183,GH,akan,aka,akan1250,akn,1
GHA0184,GH,akan,aka,akan1250,akn,1
GHA0185,GH,akan,aka,akan1250,akn,1
GHA0186,GH,akan,aka,akan1250,akn,1
GHA0187,GH,fante,fat,fant1241,akn,1
GHA0188,GH,akan,aka,akan1250,akn,1
GHA0189,GH,fante,fat,fant1241,akn,1
GHA0190,GH,fante,fat,fant1241,akn,1
GHA0191,GH,akan,aka,akan1250,akn,1
GHA0192,GH,akan,aka,akan1250,akn,1
GHA0193,GH,fante,fat,fant1241,akn,2
GHA0193,GH,english,eng,stan1293,eng,2
GHA0194,GH,fante,fat,fant1241,akn,2
GHA0194,GH,english,eng,stan1293,eng,2
GHA0195,GH,akan,aka,akan1250,akn,1
GHA0196,GH,akan,aka,akan1250,akn,1
GHA0197,GH,akan,aka,akan1250,akn,1
GHA0198,GH,fante,fat,fant1241,akn,1
GHA0199,GH,akan,aka,akan1250,akn,2
GHA0199,GH,english,eng,stan1293,eng,2
GHA0200,GH,akan,aka,akan1250,akn,2
GHA0200,GH,ewe,ewe,ewee1241,ewe,2
GHA0201,GH,fante,fat,fant1241,akn,1
GHA0202,GH,fante,fat,fant1241,akn,1
GHA0203,GH,akan,aka,akan1250,akn,1
GHA0204,GH,fante,fat,fant1241,akn,1
GHA0205,GH,fante,fat,fant1241,akn,1
GHA0206,GH,akan,aka,akan1250,akn,1
GHA0207,GH,akan,aka,akan1250,akn,1
GHA0208,GH,akan,aka,akan1250,akn,1
GHA0209,GH,twi,twi,twii1234,akn,2
GHA0209,GH,ga,gaa,gaaa1244,ga,2
GHA0210,GH,akan,aka,akan1250,akn,1
GHA0211,GH,akan,aka,akan1250,akn,1
GHA0212,GH,akan,aka,akan1250,akn,1
GHA0213,GH,fante,fat,fant1241,akn,1
GHA0214,GH,fante,fat,fant1241,akn,2
GHA0214,GH,twi,twi,twii1234,akn,2
GHA0215,GH,ga,gaa,gaaa1244,ga,4
GHA0215,GH,english,eng,stan1293,eng,4
GHA0215,GH,twi,twi,twii1234,akn,4
GHA0215,GH,french,fra,stan1290,fre,4
GHA0216,GH,akan,aka,akan1250,akn,1
GHA0217,GH,dangbe,ada,adan1247,ga,3
GHA0217,GH,twi,twi,twii1234,akn,3
GHA0217,GH,english,eng,stan1293,eng,3
GHA0218,GH,english,eng,stan1293,eng,4
GHA0218,GH,frafra,gur,fare1241,grn,4
GHA0218,GH,twi,twi,twii1234,akn,4
GHA0218,GH,french,fra,stan1290,fre,4
GHA0219,GH,english,eng,stan1293,eng,3
GHA0219,GH,krobo,ada,adan1247,ga,3
GHA0219,GH,twi,twi,twii1234,akn,3
GHA0220,GH,frafra,gur,fare1241,grn,2
GHA0220,GH,twi,twi,twii1234,akn,2
GHA0221,GH,fante,fat,fant1241,akn,1
GHA0222,GH,fante,fat,fant1241,akn,1
GHA0223,GH,akan,aka,akan1250,akn,2
GHA0223,GH,english,eng,stan1293,eng,2
GHA0224,GH,ewe,ewe,ewee1241,ewe,2
GHA0224,GH,akan,aka,akan1250,akn,2
GHA0225,GH,ga,gaa,gaaa1244,ga,2
GHA0225,GH,english,eng,stan1293,eng,2
GHA0226,GH,twi,twi,twii1234,akn,3
GHA0226,GH,ga,gaa,gaaa1244,ga,3
GHA0226,GH,english,eng,stan1293,eng,3
GHA0227,GH,ga,gaa,gaaa1244,ga,3
GHA0227,GH,english,eng,stan1293,eng,3
GHA0227,GH,fante,fat,fant1241,akn,3
GHA0228,GH,english,eng,stan1293,eng,3
GHA0228,GH,ga,gaa,gaaa1244,ga,3
GHA0228,GH,twi,twi,twii1234,akn,3
GHA0229,GH,gaa,gaa,gaaa1244,ga,3
GHA0229,GH,twi,twi,twii1234,akn,3
GHA0229,GH,english,eng,stan1293,eng,3
GHA0230,GH,twi,twi,twii1234,akn,3
GHA0230,GH,ga,gaa,gaaa1244,ga,3
GHA0230,GH,english,eng,stan1293,eng,3
GHA0231,GH,twi,twi,twii1234,akn,3
GHA0231,GH,english,eng,stan1293,eng,3
GHA0231,GH,fante,fat,fant1241,akn,3
GHA0232,GH,ga,gaa,gaaa1244,ga,5
GHA0232,GH,akwapim,twi,twii1234,akn,5
GHA0232,GH,fante,fat,fant1241,akn,5
GHA0232,GH,ewe,ewe,ewee1241,ewe,5
GHA0232,GH,english,eng,stan1293,eng,5
GHA0233,GH,english,eng,stan1293,eng,3
GHA0233,GH,ga,gaa,gaaa1244,ga,3
GHA0233,GH,fante,fat,fant1241,akn,3
GHA0234,GH,ga,gaa,gaaa1244,ga,3
GHA0234,GH,fante,fat,fant1241,akn,3
GHA0234,GH,english,eng,stan1293,eng,3
GHA0235,GH,akan,aka,akan1250,akn,1
GHA0236,GH,ga,gaa,gaaa1244,ga,2
GHA0236,GH,fante,fat,fant1241,akn,2
GHA0237,GH,hausa,hau,haus1257,hau,4
GHA0237,GH,ga,gaa,gaaa1244,ga,4
GHA0237,GH,english,eng,stan1293,eng,4
GHA0237,GH,twi,twi,twii1234,akn,4
GHA0238,GH,larteh,lar,lart1238,cum nkn,4
GHA0238,GH,twi,twi,twii1234,akn,4
GHA0238,GH,ga,gaa,gaaa1244,ga,4
GHA0238,GH,english,eng,stan1293,eng,4
GHA0239,GH,english,eng,stan1293,eng,3
GHA0239,GH,ga,gaa,gaaa1244,ga,3
GHA0239,GH,twi,twi,twii1234,akn,3
GHA0240,GH,twi,twi,twii1234,akn,1
GHA0241,GH,ga,gaa,gaaa1244,ga,3
GHA0241,GH,english,eng,stan1293,eng,3
GHA0241,GH,twi,twi,twii1234,akn,3
GHA0242,GH,akan,aka,akan1250,akn,2
GHA0242,GH,ga,gaa,gaaa1244,ga,2
GHA0243,GH,ga,gaa,gaaa1244,ga,3
GHA0243,GH,twi,twi,twii1234,akn,3
GHA0243,GH,english,eng,stan1293,eng,3
GHA0244,GH,english,eng,stan1293,eng,2
GHA0244,GH,ga,gaa,gaaa1244,ga,2
GHA0245,GH,english,eng,stan1293,eng,4
GHA0245,GH,ga,gaa,gaaa1244,ga,4
GHA0245,GH,akan,aka,akan1250,akn,4
GHA0245,GH,hausa,hau,haus1257,hau,4
GHA0246,GH,ga,gaa,gaaa1244,ga,3
GHA0246,GH,twi,twi,twii1234,akn,3
GHA0246,GH,english,eng,stan1293,eng,3
GHA0247,GH,twi,twi,twii1234,akn,2
GHA0247,GH,english,eng,stan1293,eng,2
GHA0248,GH,ga,gaa,gaaa1244,ga,3
GHA0248,GH,twi,twi,twii1234,akn,3
GHA0248,GH,english,eng,stan1293,eng,3
GHA0249,GH,fante,fat,fant1241,akn,3
GHA0249,GH,english,eng,stan1293,eng,3
GHA0249,GH,twi,twi,twii1234,akn,3
GHA0250,GH,twi,twi,twii1234,akn,1
GHA0251,GH,twi,twi,twii1234,akn,1
GHA0252,GH,ga,gaa,gaaa1244,ga,3
GHA0252,GH,ewe,ewe,ewee1241,ewe,3
GHA0252,GH,twi,twi,twii1234,akn,3
GHA0253,GH,twi,twi,twii1234,akn,2
GHA0253,GH,english,eng,stan1293,eng,2
GHA0254,GH,twi,twi,twii1234,akn,1
GHA0255,GH,gushi,,,,2
GHA0255,GH,twi,twi,twii1234,akn,2
GHA0256,GH,fante,fat,fant1241,akn,2
GHA0256,GH,nzema,nzi,nzim1238,anu ayi ble,2
GHA0257,GH,english,eng,stan1293,eng,3
GHA0257,GH,twi,twi,twii1234,akn,3
GHA0257,GH,ga,gaa,gaaa1244,ga,3
GHA0258,GH,english,eng,stan1293,eng,3
GHA0258,GH,fante,fat,fant1241,akn,3
GHA0258,GH,twi,twi,twii1234,akn,3
GHA0259,GH,twi,twi,twii1234,akn,2
GHA0259,GH,english,eng,stan1293,eng,2
GHA0260,GH,english,eng,stan1293,eng,3
GHA0260,GH,ga,gaa,gaaa1244,ga,3
GHA0260,GH,twi,twi,twii1234,akn,3
GHA0261,GH,fante,fat,fant1241,akn,5
GHA0261,GH,english,eng,stan1293,eng,5
GHA0261,GH,ga,gaa,gaaa1244,ga,5
GHA0261,GH,frafra,gur,fare1241,grn,5
GHA0261,GH,ewe,ewe,ewee1241,ewe,5
GHA0262,GH,english,eng,stan1293,eng,3
GHA0262,GH,ga,gaa,gaaa1244,ga,3
GHA0262,GH,twi,twi,twii1234,akn,3
GHA0263,GH,english,eng,stan1293,eng,2
GHA0263,GH,akan,aka,akan1250,akn,2
GHA0264,GH,twi,twi,twii1234,akn,3
GHA0264,GH,ga,gaa,gaaa1244,ga,3
GHA0264,GH,english,eng,stan1293,eng,3
GHA0265,GH,ga,gaa,gaaa1244,ga,3
GHA0265,GH,english,eng,stan1293,eng,3
GHA0265,GH,twi,twi,twii1234,akn,3
GHA0266,GH,ga,gaa,gaaa1244,ga,2
GHA0266,GH,english,eng,stan1293,eng,2
GHA0267,GH,ga,gaa,gaaa1244,ga,3
GHA0267,GH,twi,twi,twii1234,akn,3
GHA0267,GH,english,eng,stan1293,eng,3
GHA0268,GH,ga,gaa,gaaa1244,ga,3
GHA0268,GH,twi,twi,twii1234,akn,3
GHA0268,GH,english,eng,stan1293,eng,3
GHA0269,GH,ga,gaa,gaaa1244,ga,2
GHA0269,GH,english,eng,stan1293,eng,2
GHA0270,GH,dagbani,dag,dagb1246,dgb,2
GHA0270,GH,hausa,hau,haus1257,hau,2
GHA0271,GH,ga,gaa,gaaa1244,ga,3
GHA0271,GH,twi,twi,twii1234,akn,3
GHA0271,GH,english,eng,stan1293,eng,3
GHA0272,GH,ga,gaa,gaaa1244,ga,1
GHA0273,GH,ga,gaa,gaaa1244,ga,3
GHA0273,GH,twi,twi,twii1234,akn,3
GHA0273,GH,english,eng,stan1293,eng,3
GHA0274,GH,english,eng,stan1293,eng,3
GHA0274,GH,twi,twi,twii1234,akn,3
GHA0274,GH,ga,gaa,gaaa1244,ga,3
GHA0275,GH,ga,gaa,gaaa1244,ga,2
GHA0275,GH,english,eng,stan1293,eng,2
GHA0276,GH,akan,aka,akan1250,akn,2
GHA0276,GH,ga,gaa,gaaa1244,ga,2
GHA0277,GH,ga,gaa,gaaa1244,ga,1
GHA0278,GH,ga,gaa,gaaa1244,ga,3
GHA0278,GH,english,eng,stan1293,eng,3
GHA0278,GH,twi,twi,twii1234,akn,3
GHA0279,GH,ga / dangbe,ada gaa,gada1257,ga,3
GHA0279,GH,twi,twi,twii1234,akn,3
GHA0279,GH,english,eng,stan1293,eng,3
GHA0280,GH,ga,gaa,gaaa1244,ga,2
GHA0280,GH,english,eng,stan1293,eng,2
GHA0281,GH,twi,twi,twii1234,akn,3
GHA0281,GH,ga,gaa,gaaa1244,ga,3
GHA0281,GH,krobo,ada,adan1247,ga,3
GHA0282,GH,ga / dangbe,ada gaa,gada1257,ga,3
GHA0282,GH,twi,twi,twii1234,akn,3
GHA0282,GH,english,eng,stan1293,eng,3
GHA0283,GH,ga,gaa,gaaa1244,ga,3
GHA0283,GH,english,eng,stan1293,eng,3
GHA0283,GH,twi,twi,twii1234,akn,3
GHA0284,GH,twi,twi,twii1234,akn,2
GHA0284,GH,english,eng,stan1293,eng,2
GHA0285,GH,twi,twi,twii1234,akn,1
GHA0286,GH,twi,twi,twii1234,akn,2
GHA0286,GH,hausa,hau,haus1257,hau,2
GHA0287,GH,ga,gaa,gaaa1244,ga,2
GHA0287,GH,english,eng,stan1293,eng,2
GHA0288,GH,ga,gaa,gaaa1244,ga,2
GHA0288,GH,english,eng,stan1293,eng,2
GHA0289,GH,hausa,hau,haus1257,hau,3
GHA0289,GH,english,eng,stan1293,eng,3
GHA0289,GH,twi,twi,twii1234,akn,3
GHA0290,GH,ga / adangbe,ada gaa,gada1257,ga,4
GHA0290,GH,hausa,hau,haus1257,hau,4
GHA0290,GH,akan,aka,akan1250,akn,4
GHA0290,GH,english,eng,stan1293,eng,4
GHA0291,GH,akan,aka,akan1250,akn,3
GHA0291,GH,ga,gaa,gaaa1244,ga,3
GHA0291,GH,english,eng,stan1293,eng,3
GHA0292,GH,english,eng,stan1293,eng,3
GHA0292,GH,hausa,hau,haus1257,hau,3
GHA0292,GH,twi,twi,twii1234,akn,3
GHA0293,GH,hausa,hau,haus1257,hau,2
GHA0293,GH,english,eng,stan1293,eng,2
GHA0294,GH,english,eng,stan1293,eng,4
GHA0294,GH,hausa,hau,haus1257,hau,4
GHA0294,GH,twi,twi,twii1234,akn,4
GHA0294,GH,ga,gaa,gaaa1244,ga,4
GHA0295,GH,mossi,mos,moss1236,moo,6
GHA0295,GH,hausa,hau,haus1257,hau,6
GHA0295,GH,twi,twi,twii1234,akn,6
GHA0295,GH,english,eng,stan1293,eng,6
GHA0295,GH,dagbani,dag,dagb1246,dgb,6
GHA0295,GH,kusasi,kus,kusa1250,dgb mmp,6
GHA0296,GH,hausa,hau,haus1257,hau,3
GHA0296,GH,english,eng,stan1293,eng,3
GHA0296,GH,twi,twi,twii1234,akn,3
GHA0297,GH,ga,gaa,gaaa1244,ga,3
GHA0297,GH,twi,twi,twii1234,akn,3
GHA0297,GH,english,eng,stan1293,eng,3
GHA0298,GH,twi,twi,twii1234,akn,2
GHA0298,GH,ewe,ewe,ewee1241,ewe,2
GHA0299,GH,ewe,ewe,ewee1241,ewe,3
GHA0299,GH,twi,twi,twii1234,akn,3
GHA0299,GH,ga,gaa,gaaa1244,ga,3
GHA0300,GH,akan,aka,akan1250,akn,1
GHA0301,GH,english,eng,stan1293,eng,3
GHA0301,GH,ga,gaa,gaaa1244,ga,3
GHA0301,GH,akan,aka,akan1250,akn,3
GHA0302,GH,krobo,ada,adan1247,ga,4
GHA0302,GH,twi,twi,twii1234,akn,4
GHA0302,GH,ga,gaa,gaaa1244,ga,4
GHA0302,GH,larteh,lar,lart1238,cum nkn,4
GHA0303,GH,akan,aka,akan1250,akn,4
GHA0303,GH,ewe,ewe,ewee1241,ewe,4
GHA0303,GH,hausa,hau,haus1257,hau,4
GHA0303,GH,ga,gaa,gaaa1244,ga,4
GHA0304,GH,english,eng,stan1293,eng,2
GHA0304,GH,fante,fat,fant1241,akn,2
GHA0305,GH,fante,fat,fant1241,akn,3
GHA0305,GH,ewe,ewe,ewee1241,ewe,3
GHA0305,GH,english,eng,stan1293,eng,3
GHA0306,GH,akan,aka,akan1250,akn,2
GHA0306,GH,english,eng,stan1293,eng,2
GHA0307,GH,ewe,ewe,ewee1241,ewe,4
GHA0307,GH,ga,gaa,gaaa1244,ga,4
GHA0307,GH,akan,aka,akan1250,akn,4
GHA0307,GH,english,eng,stan1293,eng,4
GHA0308,GH,ewe,ewe,ewee1241,ewe,2
GHA0308,GH,akan,aka,akan1250,akn,2
GHA0309,GH,ewe,ewe,ewee1241,ewe,4
GHA0309,GH,akan,aka,akan1250,akn,4
GHA0309,GH,ga,gaa,gaaa1244,ga,4
GHA0309,GH,english,eng,stan1293,eng,4
