round,variable,value,name,country,iso_alpha2,n_resp,prop
5,Q2,1,English,7,LS,2,0.001998177449692687
5,Q2,1,English,21,MU,4,0.002922416167808343
5,Q2,1,English,13,NA,10,0.007880950765072458
5,Q2,1,English,14,NG,29,0.009697611763642785
5,Q2,1,English,34,SD,3,0.0038605662342712016
5,Q2,1,English,30,SZ,9,0.0073391951222745696
5,Q2,1,English,16,ZA,355,0.10677118073010579
5,Q2,1,English,19,ZM,3,0.0018208954963209413
5,Q2,1,English,20,ZW,13,0.0038960193084041734
5,Q2,2,French,3,BF,60,0.04889945571018134
5,Q2,2,French,25,BI,3,0.002909906837103403
5,Q2,2,French,1,BJ,16,0.012900931520285116
5,Q2,2,French,27,CI,147,0.12766635903873078
5,Q2,2,French,26,CM,187,0.16583613894495017
5,Q2,2,French,31,DZ,13,0.009135761774182734
5,Q2,2,French,28,GN,9,0.007566982632324403
5,Q2,2,French,33,MA,4,0.002877425294705231
5,Q2,2,French,11,ML,1,3.8711174922577646e-4
5,Q2,2,French,21,MU,16,0.01107727492367512
5,Q2,2,French,23,NE,1,0.001099856859679332
5,Q2,2,French,34,SD,2,0.002440963006098007
5,Q2,2,French,15,SN,12,0.009284051792434595
5,Q2,2,French,24,TG,23,0.018881521796703073
5,Q2,3,Portuguese,4,CV,2,0.0014489680702912534
5,Q2,3,Portuguese,10,MW,1,5.365226108024801e-4
5,Q2,3,Portuguese,12,MZ,355,0.15301447347695613
5,Q2,3,Portuguese,13,NA,5,0.003913879865218148
5,Q2,3,Portuguese,30,SZ,1,0.0011557542920401292
5,Q2,3,Portuguese,16,ZA,2,0.001497740636905628
5,Q2,4,Kiswahili,25,BI,3,0.002492739354572874
5,Q2,4,Kiswahili,6,KE,13,0.006974119655185348
5,Q2,4,Kiswahili,10,MW,1,9.400217733379846e-4
5,Q2,4,Kiswahili,17,TZ,222,0.03306332031477658
5,Q2,4,Kiswahili,18,UG,1,2.988278302580801e-4
5,Q2,5,Arabic,31,DZ,1097,0.9291452043685728
5,Q2,5,Arabic,32,EG,1190,1
5,Q2,5,Arabic,6,KE,10,0.004563250075792121
5,Q2,5,Arabic,33,MA,1058,0.8829743635292403
5,Q2,5,Arabic,34,SD,1194,0.9936984707596307
5,Q2,5,Arabic,35,TN,1199,0.9993339133499856
5,Q2,6,Adja,1,BJ,184,0.16014950780354967
5,Q2,6,Adja,24,TG,28,0.025520310391747368
5,Q2,7,Afrikaans,2,BW,1,7.378082603482932e-4
5,Q2,7,Afrikaans,13,NA,65,0.05613413728368313
5,Q2,7,Afrikaans,16,ZA,512,0.13626931483804555
5,Q2,8,Amazigh,31,DZ,94,0.061719033857244435
5,Q2,8,Amazigh,33,MA,130,0.11091071802500961
5,Q2,9,Bambara,27,CI,3,0.0019379090395998907
5,Q2,9,Bambara,11,ML,670,0.5664052127005228
5,Q2,9,Bambara,15,SN,76,0.0659524915146704
5,Q2,10,Bassa,26,CM,30,0.01649804526265655
5,Q2,10,Bassa,8,LR,152,0.11646332393071211
5,Q2,11,Bobo,3,BF,21,0.016701474517277316
5,Q2,11,Bobo,11,ML,34,0.0271815506956369
5,Q2,12,Chichewa,10,MW,1685,0.712431946159634
5,Q2,12,Chichewa,12,MZ,64,0.031033167287330014
5,Q2,13,Dioula,3,BF,69,0.05613999794425146
5,Q2,13,Dioula,27,CI,224,0.1791186255788171
5,Q2,14,Fon,1,BJ,504,0.41008146947611396
5,Q2,14,Fon,24,TG,7,0.004941111040186779
5,Q2,15,Fulfuldé,3,BF,82,0.07135132188654865
5,Q2,15,Fulfuldé,23,NE,55,0.03333912666492463
5,Q2,16,Haoussa,3,BF,3,0.0022098087674705356
5,Q2,16,Haoussa,26,CM,13,0.009242444679721214
5,Q2,16,Haoussa,23,NE,721,0.6165639403964824
5,Q2,16,Haoussa,24,TG,6,0.004262114321218407
5,Q2,17,Hausa,5,GH,45,0.021915592824668456
5,Q2,17,Hausa,14,NG,635,0.2677976701779767
5,Q2,18,Kiha,17,TZ,121,0.05333661004002294
5,Q2,19,Kihangaza,17,TZ,42,0.017381980205007197
5,Q2,20,Kissi,8,LR,56,0.057703392993002596
5,Q2,20,Kissi,22,SL,19,0.015738874061913252
5,Q2,21,Konkomba,5,GH,48,0.013954868372856567
5,Q2,21,Konkomba,24,TG,13,0.010101205975228341
5,Q2,22,Kono,28,GN,3,0.0023279656746896045
5,Q2,22,Kono,22,SL,65,0.060993866426573735
5,Q2,23,Kru,8,LR,95,0.08438318447067693
5,Q2,23,Kru,22,SL,4,0.0038092800077006712
5,Q2,24,Lamba,24,TG,39,0.02469191100442042
5,Q2,24,Lamba,19,ZM,34,0.028865364932080445
5,Q2,25,Lobi,3,BF,19,0.015793744475622748
5,Q2,25,Lobi,27,CI,7,0.005234096775613754
5,Q2,26,Luo,6,KE,298,0.13134233289392952
5,Q2,26,Luo,18,UG,123,0.04423659810709074
5,Q2,27,Mano,28,GN,1,8.651529415513129e-4
5,Q2,27,Mano,8,LR,72,0.052661207415544
5,Q2,28,Mende,8,LR,17,0.01565511564493054
5,Q2,28,Mende,22,SL,402,0.3246462364655124
5,Q2,29,Ndau,12,MZ,79,0.02829084973248366
5,Q2,29,Ndau,20,ZW,76,0.029139751231567007
5,Q2,30,Ndebele,16,ZA,38,0.02035169220736523
5,Q2,30,Ndebele,19,ZM,1,9.271141672820664e-4
5,Q2,30,Ndebele,20,ZW,471,0.19867084536121699
5,Q2,31,Nyanja,12,MZ,268,0.10982245136311568
5,Q2,31,Nyanja,19,ZM,38,0.03753823755460716
5,Q2,32,Sénoufo,3,BF,14,0.011747942255676694
5,Q2,32,Sénoufo,27,CI,93,0.07994189479317232
5,Q2,33,Setswana,2,BW,927,0.7750003283179507
5,Q2,33,Setswana,13,NA,2,0.001795026554058052
5,Q2,33,Setswana,16,ZA,236,0.08828480011609777
5,Q2,34,Shangaan,30,SZ,3,0.002191984885727869
5,Q2,34,Shangaan,16,ZA,61,0.02929234071109217
5,Q2,34,Shangaan,20,ZW,20,0.008173233323696079
5,Q2,35,siSwati,30,SZ,1175,0.9778382342251289
5,Q2,35,siSwati,16,ZA,58,0.02500898230342995
5,Q2,36,Tonga,10,MW,34,0.007996925297009131
5,Q2,36,Tonga,30,SZ,1,7.477728884708987e-4
5,Q2,36,Tonga,16,ZA,1,3.045230677398999e-4
5,Q2,36,Tonga,19,ZM,141,0.12033784066112095
5,Q2,36,Tonga,20,ZW,45,0.019551214723929934
5,Q2,37,Vai,8,LR,67,0.050119910044820574
5,Q2,37,Vai,22,SL,1,5.282708991787527e-4
5,Q2,38,Venda,16,ZA,38,0.02174756489895711
5,Q2,38,Venda,20,ZW,20,0.0072603485697450044
5,Q2,39,Yoruba,1,BJ,156,0.13207758502545422
5,Q2,39,Yoruba,14,NG,515,0.2145036925617036
5,Q2,39,Yoruba,24,TG,2,0.001900526827572811
5,Q2,102,Bariba,1,BJ,105,0.09163850406916525
5,Q2,103,Dendi,1,BJ,78,0.06431796880107245
5,Q2,105,Otamari,1,BJ,70,0.05230720115471755
5,Q2,106,Peulh,1,BJ,39,0.03621226193800689
5,Q2,107,Yoa,1,BJ,28,0.022866099108257484
5,Q2,108,Boo,1,BJ,6,0.0059713577372232695
5,Q2,141,Sesarwa,2,BW,16,0.010175692586813142
5,Q2,142,Sekgalagadi,2,BW,55,0.041075451991287024
5,Q2,143,Sesubia,2,BW,6,0.004037265228908802
5,Q2,144,Ikalanga/Sekala,2,BW,118,0.1025665114935989
5,Q2,145,Seherero,2,BW,5,0.004953546042239034
5,Q2,146,Sembukushu,2,BW,15,0.011391754679270769
5,Q2,147,Sebirwa,2,BW,17,0.016068814594716572
5,Q2,148,Sengologa,2,BW,3,0.0027192749693282624
5,Q2,149,Seyeyi,2,BW,6,0.004138987153776449
5,Q2,151,Sekgothu,2,BW,2,0.0018643422235406885
5,Q2,152,Setswapong,2,BW,6,0.0044275364042516896
5,Q2,180,Mooré,3,BF,619,0.5214344734122142
5,Q2,183,Gulmacema,3,BF,62,0.049152456201011295
5,Q2,184,Gourounsi,3,BF,67,0.05224609172680338
5,Q2,185,Bissa,3,BF,46,0.0432802159960896
5,Q2,186,Birifor,3,BF,1,5.494423558260075e-4
5,Q2,187,Bwamu,3,BF,40,0.028066986462959104
5,Q2,188,Dagari,3,BF,22,0.015539804893126136
5,Q2,189,Fulse,3,BF,4,0.0034721989357870374
5,Q2,190,Goin,3,BF,5,0.0056362370015915165
5,Q2,191,Karaboro,3,BF,1,0.001091165029985451
5,Q2,192,Kassena,3,BF,6,0.004982815574933562
5,Q2,194,Marka,3,BF,2,0.0014712367741470502
5,Q2,195,Samo,3,BF,13,0.011355617841515259
5,Q2,197,Sonrai,3,BF,1,9.248948174876679e-4
5,Q2,198,Toussian,3,BF,8,0.005515193937426464
5,Q2,199,Dafing,3,BF,19,0.01841094319475452
5,Q2,220,Crioulo,4,CV,1206,0.9985510319297086
5,Q2,260,Akan,5,GH,1279,0.5452300985343885
5,Q2,261,Ewe,5,GH,320,0.13213944746840087
5,Q2,262,Ga/Dangbe,5,GH,171,0.07841279786529168
5,Q2,263,Dagbani,5,GH,151,0.05767765531491861
5,Q2,265,Dagaree,5,GH,81,0.031682164845031086
5,Q2,266,Waala,5,GH,5,0.002365783178577943
5,Q2,267,Moshie,5,GH,9,0.003938891609426714
5,Q2,268,Sissala,5,GH,5,0.0023808465507626003
5,Q2,269,Kotonkoli,5,GH,7,0.0028091393201427656
5,Q2,270,Talensi,5,GH,11,0.0037774923851933285
5,Q2,271,Kasina,5,GH,5,0.0022881158627089723
5,Q2,272,Frafra,5,GH,27,0.011731351106265624
5,Q2,273,Gruni,5,GH,24,0.009229019782442496
5,Q2,274,Bimoba,5,GH,2,5.348069666518237e-4
5,Q2,275,Bulsa,5,GH,20,0.0050855277719649315
5,Q2,276,Nabdam,5,GH,7,0.002425916235736483
5,Q2,277,Kusasi,5,GH,52,0.020701739303313264
5,Q2,278,Mampruli,5,GH,25,0.009971423751596594
5,Q2,280,Guan,5,GH,5,0.002084381838386
5,Q2,281,Gonja,5,GH,13,0.004888888833892634
5,Q2,282,Nzema,5,GH,2,8.450822274143467e-4
5,Q2,283,Other Northern Languages,5,GH,70,0.026286927398295003
5,Q2,300,Kikuyu,6,KE,480,0.19671805170849818
5,Q2,302,Luhya,6,KE,352,0.15192599454804934
5,Q2,303,Kamba,6,KE,257,0.09710329651890008
5,Q2,304,Kalenjin,6,KE,205,0.08378841412818482
5,Q2,305,Kisii,6,KE,119,0.04547156499716074
5,Q2,306,Meru / Embu,6,KE,135,0.061380035020655276
5,Q2,307,Maasai / Samburu,6,KE,53,0.020691305547426642
5,Q2,308,Mijikenda,6,KE,95,0.044275313900671166
5,Q2,309,Taita,6,KE,29,0.011772689593459389
5,Q2,310,Somali,6,KE,140,0.06298722587127756
5,Q2,311,Pokot,6,KE,29,0.008050811556156867
5,Q2,312,Turkana,6,KE,61,0.03009853338142535
5,Q2,313,Tharaka,6,KE,7,0.0010214036141761407
5,Q2,314,Teso,6,KE,24,0.006828432510517454
5,Q2,315,Sabaot,6,KE,8,0.0028679729100238387
5,Q2,316,Rendile,6,KE,9,0.0014297658901925412
5,Q2,317,Pokomo,6,KE,6,0.0010908208338625794
5,Q2,318,Mbeere,6,KE,10,0.004828965498929381
5,Q2,319,Kuria,6,KE,16,0.0024300421179541546
5,Q2,320,Borana,6,KE,9,0.004227913260396484
5,Q2,322,Oroma,6,KE,4,7.906040268096046e-4
5,Q2,340,Sesotho,7,LS,1169,0.9749471375344543
5,Q2,341,Sephuthi,7,LS,9,0.008415476993449867
5,Q2,342,Sethepu,7,LS,16,0.013658821156651188
5,Q2,381,Belle,8,LR,9,0.007990255077734697
5,Q2,382,Dei,8,LR,9,0.008337478795967315
5,Q2,383,Gbandi,8,LR,34,0.02399245027758781
5,Q2,384,Gio,8,LR,92,0.0866228620275459
5,Q2,385,Gola,8,LR,52,0.04358177630021583
5,Q2,386,Grebo,8,LR,100,0.08560953889297436
5,Q2,388,Kpelle,8,LR,269,0.22637653727876908
5,Q2,389,Krahn,8,LR,58,0.04626581327296315
5,Q2,391,Lorma,8,LR,74,0.05954597502321196
5,Q2,392,Mandingo,8,LR,27,0.021917957043701978
5,Q2,396,Simple Liberian English,8,LR,2,0.0018708815807726871
5,Q2,420,"""Official"" Malagasy",9,MG,486,0.40816472770001755
5,Q2,421,Malagasy dialect,9,MG,714,0.5918352722999825
5,Q2,460,Chitumbuka,10,MW,239,0.10728685500272138
5,Q2,461,Chinkhonde,10,MW,24,0.010299657740104155
5,Q2,462,Chilambya,10,MW,5,0.0023063023788991847
5,Q2,464,Chiyao,10,MW,227,0.09274593860471496
5,Q2,465,Chingoni,10,MW,41,0.016279974413081773
5,Q2,466,Chilomwe,10,MW,16,0.006393486242850256
5,Q2,467,Chimang’anja,10,MW,48,0.02104430556348275
5,Q2,468,Chisena,10,MW,47,0.010643372676490567
5,Q2,469,Chisukwa,10,MW,7,0.0011391079023107026
5,Q2,470,Chisenga,10,MW,1,3.30337965405913e-5
5,Q2,472,Chindali,10,MW,17,0.003938662457898409
5,Q2,473,Chinyakyusa,10,MW,5,3.839486565578257e-4
5,Q2,502,Bella,11,ML,3,0.002153310662360045
5,Q2,504,Bozo,11,ML,42,0.04028699675275933
5,Q2,505,Dogon,11,ML,71,0.0547136011405728
5,Q2,507,Kakolo,11,ML,1,5.185332489629334e-4
5,Q2,508,Khassonké,11,ML,18,0.010926582478146835
5,Q2,509,Malinké,11,ML,67,0.057051259219230814
5,Q2,510,Maure,11,ML,7,0.0055564156555538355
5,Q2,511,Mianka,11,ML,61,0.049379400317907864
5,Q2,513,Peulh / Fulfude,11,ML,85,0.07711867034576265
5,Q2,514,Samogo,11,ML,7,0.0046874804072917055
5,Q2,515,Senufo,11,ML,38,0.032089196019154935
5,Q2,516,Soninké / Sarakollé,11,ML,72,0.055662055138675885
5,Q2,517,Sonrhaï,11,ML,17,0.011088465061156403
5,Q2,518,Tamasheq,11,ML,1,3.8711174922577646e-4
5,Q2,540,Makua,12,MZ,603,0.2594017339380347
5,Q2,541,Sena,12,MZ,170,0.0769093436215202
5,Q2,544,Changana,12,MZ,95,0.03577243571544871
5,Q2,545,Chope,12,MZ,45,0.02223292794465856
5,Q2,546,Bitonga,12,MZ,28,0.009856402697128053
5,Q2,547,Makonde,12,MZ,30,0.012876842757536854
5,Q2,548,Chuabo,12,MZ,176,0.06938717972107691
5,Q2,549,Ajaua,12,MZ,60,0.021884767937695355
5,Q2,551,Chibarue,12,MZ,22,0.014684411960354905
5,Q2,552,Chimarenge,12,MZ,18,0.008477995169559903
5,Q2,553,Chinhungue,12,MZ,56,0.025412604258252085
5,Q2,554,Chitewe,12,MZ,53,0.021829075853248184
5,Q2,555,Chitswa,12,MZ,66,0.02374125797482516
5,Q2,556,Chitawala,12,MZ,8,0.0011877266904212005
5,Q2,557,Kimuani,12,MZ,12,0.0026122946355792258
5,Q2,558,Lomwe,12,MZ,109,0.03534134404016021
5,Q2,559,Manhawa,12,MZ,11,0.0022967571292684757
5,Q2,560,Ronga,12,MZ,12,0.004755535095110702
5,Q2,561,Tacuane,12,MZ,14,0.007149470142989402
5,Q2,562,Chimanica,12,MZ,11,0.005341893856837877
5,Q2,581,German,13,NA,4,0.004158794519595377
5,Q2,582,Nama/Damara,13,NA,162,0.13556032704275178
5,Q2,583,Oshiwambo (Oshindonga/Oshikwanyama),13,NA,623,0.5176997523693068
5,Q2,584,Otjiherero,13,NA,109,0.09381176786614608
5,Q2,585,Rukwangali,13,NA,91,0.07688007699479375
5,Q2,586,Rugririku/Rumanyo,13,NA,37,0.029232946359125662
5,Q2,587,Thimbukushu,13,NA,9,0.008148181749294731
5,Q2,588,Silozi,13,NA,42,0.032237002577586875
5,Q2,590,Masubia,13,NA,31,0.02511767268716303
5,Q2,621,Igbo,14,NG,365,0.15330509653305097
5,Q2,623,Pidgin English,14,NG,8,0.0029626050296260504
5,Q2,624,Efik,14,NG,26,0.012013802620138027
5,Q2,625,Ebira,14,NG,10,0.005436427137697605
5,Q2,626,Fulani,14,NG,85,0.041065152493984854
5,Q2,627,Isoko,14,NG,9,0.0030813921141472547
5,Q2,628,Ibibio,14,NG,65,0.028211717782117177
5,Q2,629,Kanuri,14,NG,46,0.014513270561799371
5,Q2,630,Tiv,14,NG,46,0.015730850573975174
5,Q2,631,Nupe,14,NG,16,0.007295648406289817
5,Q2,632,Ijaw,14,NG,40,0.013752757637527577
5,Q2,633,Edo,14,NG,23,0.010190650101906501
5,Q2,634,Igala,14,NG,39,0.01780410267804103
5,Q2,635,Urhobo,14,NG,34,0.012862448461957816
5,Q2,636,Ogoni,14,NG,21,0.003957219206238858
5,Q2,637,Anang,14,NG,19,0.006760312567603125
5,Q2,638,Ikwere,14,NG,26,0.00630587464639208
5,Q2,639,Idoma,14,NG,25,0.01479147889791479
5,Q2,640,Esan,14,NG,14,0.005986008809860087
5,Q2,641,Nembe,14,NG,5,0.0016020420993537543
5,Q2,642,Jukun,14,NG,18,0.006486376731530434
5,Q2,643,Okrika,14,NG,21,0.013868355138683551
5,Q2,644,Yakhor,14,NG,16,0.007393276740599435
5,Q2,645,Ika,14,NG,11,0.004448313377816467
5,Q2,646,Okpe,14,NG,14,0.005548066305480662
5,Q2,647,Tarok,14,NG,11,0.006786789234534559
5,Q2,648,Ibaji,14,NG,8,0.0021995296053286292
5,Q2,649,Migili,14,NG,8,0.002615878359492117
5,Q2,650,Gbagyi,14,NG,13,0.00482663963159973
5,Q2,651,Gwoza,14,NG,7,0.0023663200236632
5,Q2,652,Bajju,14,NG,6,0.002334537523345375
5,Q2,653,Ekpeye,14,NG,5,0.0021350496046838295
5,Q2,654,Kataf,14,NG,5,0.001969588353029217
5,Q2,655,Mada,14,NG,5,0.003067791697344584
5,Q2,656,Kalabari,14,NG,5,0.0018560021018933545
5,Q2,657,Sayawa,14,NG,7,0.003576497535764975
5,Q2,658,Ohafia,14,NG,5,0.0023501716901683832
5,Q2,660,Wolof,15,SN,652,0.5443351457571423
5,Q2,661,Pulaar/Toucouleur,15,SN,240,0.19843188747497534
5,Q2,662,Serer,15,SN,120,0.0953800028587556
5,Q2,664,Soninke,15,SN,6,0.005134424703352935
5,Q2,665,Diola,15,SN,53,0.04390375437171667
5,Q2,666,Manjack,15,SN,12,0.00977467228645703
5,Q2,667,Bainouk,15,SN,9,0.011679277453479886
5,Q2,668,Bassari,15,SN,2,0.0022877069696215922
5,Q2,702,Xhosa,16,ZA,339,0.16801184972511074
5,Q2,703,Pedi/Spedi/North Sotho,16,ZA,195,0.10357198893694222
5,Q2,704,Sesotho/Sotho/South Sotho,16,ZA,150,0.06821525954874566
5,Q2,709,Zulu,16,ZA,404,0.22803147756318584
5,Q2,710,Asian/Other,16,ZA,8,0.0017814621174095592
5,Q2,740,Kinyakyusa,17,TZ,69,0.02300138907767639
5,Q2,741,Kichaga,17,TZ,103,0.04541803269292623
5,Q2,742,Kihaya,17,TZ,63,0.023895418542267934
5,Q2,743,Kingoni,17,TZ,25,0.011980779333865457
5,Q2,744,Kikwere,17,TZ,13,0.005993589333621792
5,Q2,745,Kipare,17,TZ,47,0.018971258007798808
5,Q2,746,Kihehe,17,TZ,75,0.03204621559932351
5,Q2,747,Kimakonde,17,TZ,74,0.03334183948339288
5,Q2,748,Kinyamwezi,17,TZ,88,0.04024270944836564
5,Q2,749,Kisukuma,17,TZ,295,0.136493474747121
5,Q2,750,Kimasai,17,TZ,35,0.015285975940335168
5,Q2,751,Kimeru,17,TZ,23,0.011890629499901073
5,Q2,752,Kikurya,17,TZ,31,0.011354720246149709
5,Q2,753,Kigogo,17,TZ,73,0.03231292668452382
5,Q2,754,Kiluguru,17,TZ,62,0.02413760133562988
5,Q2,755,Kifipa,17,TZ,59,0.026067153599136743
5,Q2,756,Kimanyema,17,TZ,5,0.0019711735971315487
5,Q2,757,Kinyiramba,17,TZ,23,0.009304192523462682
5,Q2,758,Kinyaturu,17,TZ,72,0.03019133137800599
5,Q2,759,Kibena,17,TZ,35,0.017190865412002723
5,Q2,762,Kiiraqi,17,TZ,59,0.030985454800231516
5,Q2,763,Kijaluo,17,TZ,7,0.0025912328098052963
5,Q2,764,Kijita,17,TZ,43,0.02093985389657898
5,Q2,765,Kikinga,17,TZ,11,0.0055270206220224775
5,Q2,766,Kitongwe,17,TZ,7,0.002529139101037307
5,Q2,767,Kimwera,17,TZ,35,0.016664762408320006
5,Q2,768,Kindali,17,TZ,9,0.0022188094738649997
5,Q2,769,Kindendeule,17,TZ,18,0.007802739471285843
5,Q2,770,Kinyambo,17,TZ,15,0.007029964382543084
5,Q2,771,Kipogoro,17,TZ,10,0.005432399788026799
5,Q2,772,Kisambaa,17,TZ,40,0.018634746547109893
5,Q2,773,Kiyao,17,TZ,58,0.025184612842958958
5,Q2,774,Kizaramo,17,TZ,50,0.02061974964433825
5,Q2,775,Kizigua,17,TZ,76,0.0380530041830377
5,Q2,776,Kizinza,17,TZ,17,0.008187252348977435
5,Q2,779,Kiiraq,17,TZ,8,0.0034415986490911902
5,Q2,780,Luganda,18,UG,504,0.22297216864501437
5,Q2,781,Runyankole,18,UG,303,0.12388896480637142
5,Q2,782,Runyoro,18,UG,66,0.028327860485729675
5,Q2,783,Lusoga,18,UG,248,0.11713838163246769
5,Q2,784,Lumasaba,18,UG,98,0.037957298611494196
5,Q2,785,Lukhonjo,18,UG,55,0.02154242255114155
5,Q2,786,Lunyoro,18,UG,20,0.0072257023158094355
5,Q2,787,Ateso,18,UG,173,0.054900390539977445
5,Q2,789,Alur,18,UG,41,0.014881883641875168
5,Q2,790,Lugbara,18,UG,99,0.04596097992584225
5,Q2,791,Madi,18,UG,48,0.02062283460256952
5,Q2,792,Japadhola,18,UG,40,0.015633053507296473
5,Q2,793,Lusamia,18,UG,37,0.01373322921242801
5,Q2,794,Lugwere,18,UG,28,0.007284957810235626
5,Q2,795,Rukiga,18,UG,134,0.05091558936354117
5,Q2,796,Rutooro,18,UG,50,0.026393663484897287
5,Q2,797,Langi,18,UG,150,0.060532843403982496
5,Q2,798,Kupsabinyi,18,UG,25,0.003767148161138774
5,Q2,799,Ngakarimajong,18,UG,79,0.042439043457122405
5,Q2,800,Rutagwenda,18,UG,13,0.006940242958568275
5,Q2,801,Rufumbira,18,UG,8,0.00316368287297046
5,Q2,802,Runyarwanda,18,UG,9,0.007158170940690173
5,Q2,803,Rululi,18,UG,10,0.0019137026239306907
5,Q2,804,Aringa,18,UG,5,0.003795457710418502
5,Q2,805,Kumam,18,UG,6,0.002555465403926024
5,Q2,806,Kakwa,18,UG,10,0.006237613602602074
5,Q2,820,Bemba,19,ZM,334,0.2909259391644694
5,Q2,823,Lozi,19,ZM,115,0.08924058883601506
5,Q2,824,Chewa,19,ZM,75,0.06823252885543125
5,Q2,825,Nsenga,19,ZM,55,0.04650428076242164
5,Q2,826,Tumbuka,19,ZM,43,0.04400732023288036
5,Q2,827,Kaonde,19,ZM,35,0.021902685475399267
5,Q2,828,Luvale,19,ZM,10,0.005918170790829071
5,Q2,829,Namwanga,19,ZM,35,0.021107816812933278
5,Q2,830,Lunda,19,ZM,42,0.0404370832569581
5,Q2,831,Bisa,19,ZM,27,0.01000377928736626
5,Q2,832,Nkoya,19,ZM,2,0.0019794665496535237
5,Q2,833,Mambwe,19,ZM,28,0.027850283683214107
5,Q2,834,Lenje,19,ZM,12,0.008192899564849483
5,Q2,835,Ngoni,19,ZM,24,0.016266946880989116
5,Q2,836,Soli,19,ZM,5,0.007364221736429606
5,Q2,837,Ila,19,ZM,4,0.0025519114178263642
5,Q2,838,Ushi,19,ZM,16,0.01082790622577545
5,Q2,840,Mbunda,19,ZM,9,0.00815715987166997
5,Q2,841,Kunda,19,ZM,19,0.013494057806078229
5,Q2,842,Lala,19,ZM,40,0.03532750402417436
5,Q2,844,Lungu,19,ZM,6,0.005489110049520693
5,Q2,846,Senga,19,ZM,12,0.009133942137681426
5,Q2,847,Tokaleya,19,ZM,2,0.0012866280332484944
5,Q2,848,Bwile,19,ZM,5,0.004831162543418981
5,Q2,849,Ngumbo,19,ZM,2,0.0016216449221333887
5,Q2,851,Tabwa,19,ZM,5,0.005080846000333081
5,Q2,852,Goba,19,ZM,9,0.0036601000477294067
5,Q2,861,Shona,20,ZW,950,0.3952035043249615
5,Q2,862,Zezuru,20,ZW,246,0.10523190148275473
5,Q2,863,Korekore,20,ZW,142,0.06022314143104472
5,Q2,864,Karanga,20,ZW,234,0.09750895979512397
5,Q2,865,Manyika,20,ZW,98,0.04049852237552968
5,Q2,868,Kalanga,20,ZW,22,0.009048469601205339
5,Q2,870,Vhitori,20,ZW,5,0.0017346377707481509
5,Q2,872,Nambya,20,ZW,11,0.00321572732831985
5,Q2,873,Maungwe,20,ZW,7,0.002916518651754551
5,Q2,874,Buja,20,ZW,6,0.0018823038244972332
5,Q2,875,Bocha,20,ZW,6,0.0031604244184147796
5,Q2,900,Creole,21,MU,1149,0.9574111273836928
5,Q2,901,Bhojpuri,21,MU,31,0.028589181524823704
5,Q2,930,Krio,22,SL,41,0.03429283928863411
5,Q2,932,Temne,22,SL,301,0.27209377648630256
5,Q2,933,Limba,22,SL,106,0.08943783269398808
5,Q2,934,Loko,22,SL,34,0.02766749782284849
5,Q2,935,Sherbro,22,SL,39,0.03227477337175447
5,Q2,936,Fulla,22,SL,56,0.05223500583045891
5,Q2,938,Kuranko,22,SL,37,0.021435699574724146
5,Q2,939,Madingo,22,SL,48,0.03602282924415881
5,Q2,941,Susu,22,SL,14,0.01468798886439629
5,Q2,943,Yalunka,22,SL,22,0.013069735419799998
5,Q2,1101,Zarrma/Songhaï,23,NE,334,0.2844322683039864
5,Q2,1103,Touareg,23,NE,43,0.037727736060205644
5,Q2,1104,Béri béri,23,NE,42,0.022573556684877212
5,Q2,1106,Arabe,23,NE,2,0.0016633378229678393
5,Q2,1107,Toubou,23,NE,1,0.002600177206876555
5,Q2,1140,Ewé,24,TG,462,0.40027892704258866
5,Q2,1141,Mina (Guen),24,TG,70,0.05848871354941074
5,Q2,1142,Kabyè,24,TG,157,0.12734283152699857
5,Q2,1143,Tem (Kotokoli),24,TG,85,0.08007533704456395
5,Q2,1144,Ben (Moba),24,TG,99,0.08618476330360131
5,Q2,1145,Nawdem (Losso),24,TG,24,0.019395844414078753
5,Q2,1147,Ana,24,TG,37,0.028165972294401723
5,Q2,1148,Akposso,24,TG,19,0.012665578134013877
5,Q2,1149,Bassar,24,TG,29,0.02377163224015979
5,Q2,1152,Ouatchi,24,TG,7,0.005039757255133095
5,Q2,1153,Akébou,24,TG,18,0.014793209577792945
5,Q2,1154,Gourma,24,TG,17,0.013843533171904336
5,Q2,1156,Ngam-Gam,24,TG,12,0.0066549231943509955
5,Q2,1157,Tchamba,24,TG,11,0.008160937117355535
5,Q2,1159,Aklobo,24,TG,7,0.0029802540814981167
5,Q2,1180,Kirundi,25,BI,1194,0.9945973538083237
5,Q2,1220,Foufoulde,26,CM,148,0.13054393229116598
5,Q2,1221,Pidgin,26,CM,10,0.009016124044707634
5,Q2,1222,Ewondo,26,CM,68,0.06870140367578874
5,Q2,1223,Bafang,26,CM,17,0.013271048115796262
5,Q2,1224,Douala,26,CM,15,0.014418755686698457
5,Q2,1225,Bafia,26,CM,12,0.011717428319036377
5,Q2,1226,Bafut,26,CM,5,0.0031442307743553203
5,Q2,1227,Bagangte,26,CM,17,0.01032566563561954
5,Q2,1228,Bakundu,26,CM,11,0.014261364807522348
5,Q2,1229,Bamileke,26,CM,11,0.007937097909642891
5,Q2,1230,Bamoun,26,CM,19,0.014229960315853796
5,Q2,1231,Bandjoun,26,CM,9,0.008677173226353963
5,Q2,1232,Bangwa,26,CM,10,0.007726118900463566
