from,to,distance
bol,mdk,10
bol,mka,10
bol,mkg,10
bol,mnk,10
bol,mro,10
bol,msk,10
bol,ori,10
bol,otr,10
bol,ras,10
bol,snn,10
bol,sus,10
bol,tia,10
bol,vai,10
bol,wna,10
bol,xas,10
bon,sro,2
bon,tau,2
bon,ame,3
bon,amx,3
bon,bau,3
bon,grs,3
bon,klq,3
bon,kob,3
bon,mug,3
bon,nnd,3
bon,usa,3
bon,wsk,3
bon,abv,4
bon,adg,4
bon,aga,4
bon,ahu,4
bon,ant,4
bon,ape,4
bon,ard,4
bon,asm,4
bon,auy,4
bon,awa,4
bon,awi,4
bon,baa,4
bon,bdw,4
bon,beb,4
bon,bin,4
bon,bmr,4
bon,bnm,4
bon,boa,4
bon,bry,4
bon,cve,4
bon,dad,4
bon,dag,4
bon,dni,4
bon,dun,4
bon,edo,4
bon,eip,4
bon,eka,4
bon,ena,4
bon,fas,4
bon,foe,4
bon,for,4
bon,gah,4
bon,gds,4
bon,gln,4
bon,gog,4
bon,guh,4
bon,ham,4
bon,hua,4
bon,iha,4
bon,ina,4
bon,kae,4
bon,kak,4
bon,kat,4
bon,kew,4
bon,kgl,4
bon,kim,4
bon,kiu,4
bon,kiw,4
bon,kll,4
bon,kln,4
bon,kmb,4
bon,kmn,4
bon,kmo,4
bon,kmp,4
bon,kmr,4
bon,koi,4
bon,krf,4
bon,krw,4
bon,kta,4
bon,kti,4
bon,ktn,4
bon,kyk,4
bon,mav,4
bon,mey,4
bon,mgi,4
bon,mkj,4
bon,mni,4
bon,mom,4
bon,mpt,4
bon,mrd,4
bon,mri,4
bon,nab,4
bon,nmd,4
bon,nnk,4
bon,oks,4
bon,omi,4
bon,ono,4
bon,orl,4
bon,oro,4
bon,paw,4
bon,pdp,4
bon,pis,4
bon,ria,4
bon,rum,4
bon,rwa,4
bon,sia,4
bon,slp,4
bon,sue,4
bon,suk,4
bon,syu,4
bon,tba,4
bon,tgp,4
bon,tif,4
bon,tlf,4
bon,tmg,4
bon,toa,4
bon,trr,4
bon,una,4
bon,usr,4
bon,wah,4
bon,wbn,4
bon,wer,4
bon,wnt,4
bon,woi,4
bon,yal,4
bon,yar,4
bon,ygr,4
bon,yli,4
bon,yqy,4
bon,zim,4
boq,apt,1
boq,mhl,1
boq,msg,1
boq,nis,1
boq,ano,2
boq,dig,2
boq,dul,2
boq,idu,2
boq,lep,2
boq,mij,2
boq,raw,2
boq,shd,2
boq,slg,2
boq,acn,3
boq,agm,3
boq,akh,3
boq,akm,3
boq,amd,3
boq,amt,3
boq,ao,3
boq,ath,3
boq,bai,3
boq,baw,3
boq,bel,3
boq,biu,3
boq,blt,3
boq,bod,3
boq,brl,3
boq,brm,3
boq,bya,3
boq,chd,3
boq,chg,3
boq,chn,3
boq,chs,3
boq,cml,3
boq,cmr,3
boq,cpn,3
boq,cti,3
boq,deu,3
boq,dhm,3
boq,dmi,3
boq,dms,3
boq,drm,3
boq,gar,3
boq,ghr,3
boq,gyc,3
boq,han,3
boq,hay,3
boq,hma,3
boq,hyo,3
boq,jad,3
boq,jia,3
boq,jin,3
boq,jng,3
boq,jug,3
boq,kac,3
boq,kbi,3
boq,kbw,3
boq,kgy,3
boq,khd,3
boq,khg,3
boq,khu,3
boq,klg,3
boq,kmh,3
boq,knn,3
boq,knz,3
boq,kok,3
boq,kpw,3
boq,ksg,3
boq,kyl,3
boq,lad,3
boq,lah,3
boq,lai,3
boq,lal,3
boq,lho,3
boq,lim,3
boq,lis,3
boq,lot,3
boq,lun,3
boq,mag,3
boq,mei,3
boq,mik,3
boq,miz,3
boq,mrc,3
boq,mru,3
boq,msy,3
boq,nax,3
boq,new,3
boq,ngt,3
boq,nma,3
boq,nmm,3
boq,noc,3
boq,nph,3
boq,nus,3
boq,nwd,3
boq,nyk,3
boq,nze,3
boq,phl,3
boq,prk,3
boq,pte,3
boq,ptt,3
boq,pum,3
boq,qia,3
boq,ral,3
boq,rgc,3
boq,rji,3
boq,rpa,3
boq,sem,3
boq,she,3
boq,shg,3
boq,skk,3
boq,spi,3
boq,tam,3
boq,tao,3
boq,tbx,3
boq,tdi,3
boq,tdr,3
boq,tgl,3
boq,thd,3
boq,thk,3
boq,thn,3
boq,thu,3
boq,tib,3
boq,tis,3
boq,tmo,3
boq,tni,3
boq,tod,3
boq,tvt,3
boq,wme,3
boq,xns,3
boq,ybi,3
boq,yi,3
boq,zha,3
boq,chz,4
boq,cnt,4
boq,fuz,4
boq,hak,4
boq,hok,4
boq,kug,4
boq,mnd,4
boq,taq,4
boq,wuc,4
boq,xia,4
bor,mui,1
bor,hmi,2
bor,hmu,2
bor,htt,2
bor,hum,2
bor,oca,2
bos,scr,1
bos,slo,1
bos,bul,2
bos,mcd,2
bos,blr,3
bos,cze,3
bos,ksu,3
bos,pol,3
bos,rus,3
bos,sou,3
bos,srb,3
bos,srl,3
bos,svc,3
bos,svk,3
bos,ukr,3
bos,lat,4
bos,lit,4
bos,afr,5
bos,alb,5
bos,alt,5
bos,arm,5
bos,arw,5
bos,arz,5
bos,ass,5
bos,ast,5
bos,awd,5
bos,bec,5
bos,ben,5
bos,bgi,5
bos,bhi,5
bos,bho,5
bos,bkt,5
bos,blc,5
bos,bre,5
bos,cln,5
bos,crn,5
bos,ctl,5
bos,dar,5
bos,dbr,5
bos,dgi,5
bos,dhi,5
bos,dli,5
bos,dmk,5
bos,dom,5
bos,dri,5
bos,dsh,5
bos,dut,5
bos,duz,5
bos,eng,5
bos,far,5
bos,fea,5
bos,fno,5
bos,fre,5
bos,fri,5
bos,frw,5
bos,gae,5
bos,gau,5
bos,gba,5
bos,gbe,5
bos,gbl,5
bos,gcy,5
bos,ger,5
bos,gha,5
bos,gil,5
bos,glc,5
bos,gma,5
bos,goj,5
bos,gos,5
bos,gpz,5
bos,grk,5
bos,grp,5
bos,gtg,5
bos,gth,5
bos,gti,5
bos,guj,5
bos,gvi,5
bos,gwe,5
bos,gzu,5
bos,hin,5
bos,hlb,5
bos,hwr,5
bos,ice,5
bos,ifi,5
bos,ird,5
bos,iri,5
bos,irm,5
bos,ish,5
bos,ita,5
bos,itb,5
bos,itg,5
bos,itn,5
bos,itu,5
bos,kal,5
bos,kas,5
bos,kbt,5
bos,khw,5
bos,kji,5
bos,kkn,5
bos,kkz,5
bos,klh,5
bos,klr,5
bos,krd,5
bos,ktz,5
bos,kum,5
bos,ldn,5
bos,lge,5
bos,lmn,5
bos,lno,5
bos,lur,5
bos,lux,5
bos,mai,5
bos,mgh,5
bos,mhi,5
bos,mnx,5
bos,mol,5
bos,mwc,5
bos,mzn,5
bos,nep,5
bos,occ,5
bos,oko,5
bos,orm,5
bos,oss,5
bos,oya,5
bos,pan,5
bos,por,5
bos,pra,5
bos,pro,5
bos,prs,5
bos,psh,5
bos,rav,5
bos,rbg,5
bos,rbu,5
bos,rka,5
bos,rlo,5
bos,rmc,5
bos,rnr,5
bos,rom,5
bos,rsc,5
bos,rsh,5
bos,rsm,5
bos,rsu,5
bos,rwe,5
bos,sav,5
bos,sdh,5
bos,skw,5
bos,sna,5
bos,snh,5
bos,spa,5
bos,spc,5
bos,srd,5
bos,swe,5
bos,swv,5
bos,taj,5
bos,taz,5
bos,tls,5
bos,tmu,5
bos,trw,5
bos,tts,5
bos,urd,5
bos,vaf,5
bos,vas,5
bos,ved,5
bos,wak,5
bos,wec,5
bos,wel,5
bos,wgl,5
bos,yaz,5
bos,ydb,5
bos,ydd,5
bos,ydl,5
bos,ygn,5
bos,ylt,5
bos,zaz,5
bou,bfg,1
bou,bmz,1
bou,bch,2
bou,brf,2
bou,bma,3
bou,bse,3
bou,kbl,3
bou,tas,3
bou,bsi,4
bou,tai,4
bou,tgh,4
bou,tsk,4
bou,tug,4
bou,zen,4
bou,aar,5
bou,abb,5
bou,abe,5
bou,abh,5
bou,abo,5
bou,aeg,5
bou,ael,5
bou,agw,5
bou,ahs,5
bou,ako,5
bou,amh,5
bou,amr,5
bou,ams,5
bou,anc,5
bou,anl,5
bou,apa,5
bou,arg,5
bou,arh,5
bou,arj,5
bou,arl,5
bou,arn,5
bou,arq,5
bou,ars,5
bou,arv,5
bou,asy,5
bou,atu,5
bou,awn,5
bou,bad,5
bou,ban,5
bou,bej,5
bou,bid,5
bou,bln,5
bou,blq,5
bou,bpa,5
bou,brj,5
bou,brn,5
bou,bth,5
bou,bud,5
bou,bys,5
bou,chh,5
bou,cld,5
bou,cop,5
bou,dab,5
bou,dah,5
bou,dha,5
bou,dim,5
bou,diz,5
bou,dnw,5
bou,dug,5
bou,gam,5
bou,gdf,5
bou,gdr,5
bou,gim,5
bou,giz,5
bou,gnd,5
bou,goe,5
bou,gor,5
bou,gud,5
bou,hau,5
bou,hba,5
bou,hdi,5
bou,heb,5
bou,hmr,5
bou,hna,5
bou,hrr,5
bou,hrs,5
bou,irq,5
bou,jib,5
bou,kef,5
bou,kem,5
bou,ker,5
bou,kjr,5
bou,klb,5
bou,knk,5
bou,ktk,5
bou,kul,5
bou,kwm,5
bou,lag,5
bou,lam,5
bou,lel,5
bou,lmg,5
bou,mas,5
bou,mbr,5
bou,mda,5
bou,meh,5
bou,mgu,5
bou,mig,5
bou,miy,5
bou,mko,5
bou,mle,5
bou,mlg,5
bou,mlt,5
bou,mma,5
bou,moc,5
bou,mof,5
bou,mrg,5
bou,muh,5
bou,mup,5
bou,naa,5
bou,naj,5
bou,nap,5
bou,ngz,5
bou,nsy,5
bou,orb,5
bou,orh,5
bou,orw,5
bou,owc,5
bou,paa,5
bou,per,5
bou,pod,5
bou,qaf,5
bou,ren,5
bou,ron,5
bou,sao,5
bou,sid,5
bou,sod,5
bou,som,5
bou,soq,5
bou,ssh,5
bou,tan,5
bou,tbe,5
bou,ter,5
bou,tgr,5
bou,tig,5
bou,tmk,5
bou,uld,5
bou,wly,5
bou,yms,5
bou,zay,5
boz,snn,3
boz,bbf,4
boz,bam,6
boz,bnd,6
boz,dyu,6
boz,jel,6
boz,kko,6
boz,kpe,6
boz,lma,6
boz,lok,6
boz,maw,6
boz,mde,6
boz,mdk,6
boz,mka,6
boz,mkg,6
boz,mnk,6
boz,sus,6
boz,vai,6
boz,xas,6
boz,bis,7
boz,bnq,7
boz,bok,7
boz,bus,7
boz,dan,7
boz,dbw,7
boz,gro,7
boz,man,7
boz,wna,7
boz,abd,8
boz,adi,8
boz,agb,8
boz,agh,8
boz,aiz,8
boz,ajg,8
boz,aka,8
boz,akn,8
boz,ald,8
boz,amo,8
boz,anu,8
boz,avk,8
boz,avt,8
boz,awk,8
boz,ayi,8
boz,bab,8
boz,baf,8
boz,bak,8
boz,bas,8
boz,bbl,8
boz,bbu,8
boz,bdu,8
boz,bee,8
boz,bem,8
boz,bet,8
boz,bfd,8
boz,bfi,8
boz,bga,8
boz,bgs,8
boz,bia,8
boz,bir,8
boz,bkn,8
boz,bku,8
boz,ble,8
boz,blu,8
boz,blz,8
boz,bmb,8
boz,bmn,8
boz,bni,8
boz,bnk,8
boz,bob,8
boz,bol,8
boz,brb,8
boz,bsh,8
boz,bsr,8
boz,bub,8
boz,buj,8
boz,buk,8
boz,buw,8
boz,buy,8
boz,cga,8
boz,cic,8
boz,cil,8
boz,com,8
boz,csk,8
boz,cum,8
boz,day,8
boz,dbd,8
boz,ddj,8
boz,dds,8
boz,def,8
boz,deg,8
boz,dga,8
boz,dgb,8
boz,dgo,8
boz,dio,8
boz,dma,8
boz,dng,8
boz,dok,8
boz,doy,8
boz,dts,8
boz,dua,8
boz,duk,8
boz,dym,8
boz,ebi,8
boz,efi,8
boz,ega,8
boz,egn,8
boz,eja,8
boz,eko,8
boz,eny,8
boz,ets,8
boz,ewa,8
boz,ewe,8
boz,ewo,8
boz,fbf,8
boz,fef,8
boz,fgo,8
boz,fgu,8
boz,fio,8
boz,fli,8
boz,fma,8
boz,fni,8
boz,fon,8
boz,fua,8
boz,fum,8
boz,fus,8
boz,fye,8
boz,ga,8
boz,gad,8
boz,gbb,8
boz,gbk,8
boz,gdi,8
boz,gho,8
boz,gir,8
boz,gok,8
boz,gol,8
boz,grb,8
boz,grm,8
boz,grn,8
boz,gue,8
boz,gun,8
boz,gus,8
boz,gut,8
boz,guw,8
boz,gwa,8
boz,gwo,8
boz,heh,8
boz,hem,8
boz,her,8
boz,hnd,8
boz,hol,8
boz,hya,8
boz,ibi,8
boz,ido,8
boz,ifm,8
boz,igb,8
boz,ige,8
boz,ijo,8
boz,ila,8
boz,ise,8
boz,iso,8
boz,izi,8
boz,jar,8
boz,jms,8
boz,jom,8
boz,juk,8
boz,kan,8
boz,kba,8
boz,kby,8
boz,kfe,8
boz,kga,8
boz,kgi,8
boz,kgm,8
boz,kgr,8
boz,kik,8
boz,kil,8
boz,kin,8
boz,kir,8
boz,kis,8
boz,kkb,8
boz,kla,8
boz,klk,8
boz,klz,8
boz,kmi,8
boz,kni,8
boz,koh,8
boz,kon,8
boz,kou,8
boz,kow,8
boz,kpa,8
boz,kpo,8
boz,krg,8
boz,ksm,8
boz,ksp,8
boz,kss,8
boz,kte,8
boz,ktl,8
boz,kwn,8
boz,kwy,8
boz,kyg,8
boz,kyo,8
boz,laf,8
boz,lbu,8
boz,lda,8
boz,ldo,8
boz,leb,8
boz,leg,8
boz,lgi,8
boz,lin,8
boz,llm,8
boz,lmb,8
boz,lnd,8
boz,lns,8
boz,lob,8
boz,loz,8
boz,lua,8
boz,luc,8
boz,luv,8
boz,luy,8
boz,lye,8
boz,ma,8
boz,mba,8
boz,mbe,8
boz,mbi,8
boz,mbl,8
boz,mbm,8
boz,mbz,8
boz,mdg,8
boz,mdo,8
boz,mdu,8
boz,mdw,8
boz,mdz,8
boz,mga,8
boz,mgk,8
boz,mgo,8
boz,mhu,8
boz,mit,8
boz,mjk,8
boz,mkd,8
boz,mkn,8
boz,mkq,8
boz,mkz,8
boz,mla,8
boz,mmi,8
boz,mmp,8
boz,mmw,8
boz,mnz,8
boz,moo,8
boz,mpo,8
boz,mro,8
boz,msk,8
boz,mtb,8
boz,mua,8
boz,mud,8
boz,mum,8
boz,mwe,8
boz,myg,8
boz,naf,8
boz,nbe,8
boz,nbm,8
boz,nbo,8
boz,ncm,8
boz,ndb,8
boz,nde,8
boz,ndg,8
boz,ndi,8
boz,ndo,8
boz,ndt,8
boz,ndu,8
boz,ney,8
boz,ngb,8
boz,nge,8
boz,ngo,8
boz,nke,8
boz,nkn,8
boz,nko,8
boz,nng,8
boz,nnn,8
boz,non,8
boz,noo,8
boz,nrg,8
boz,nse,8
boz,ntn,8
boz,nto,8
boz,nup,8
boz,nyh,8
boz,nym,8
boz,nza,8
boz,obg,8
boz,obo,8
boz,ogb,8
boz,oku,8
boz,ora,8
boz,ori,8
boz,otr,8
boz,plr,8
boz,png,8
boz,pog,8
boz,pre,8
boz,ras,8
boz,rga,8
boz,rim,8
boz,rnd,8
boz,rny,8
boz,rru,8
boz,sen,8
boz,ses,8
boz,sge,8
boz,sgl,8
boz,sgu,8
boz,shm,8
boz,shn,8
boz,skm,8
boz,sku,8
boz,sle,8
boz,sme,8
boz,snd,8
boz,ssa,8
boz,stn,8
boz,sub,8
boz,sup,8
boz,swa,8
boz,swt,8
boz,tal,8
boz,tbw,8
boz,tem,8
boz,tet,8
boz,tgo,8
boz,tia,8
boz,tik,8
boz,tiv,8
boz,tki,8
boz,tks,8
boz,tmp,8
boz,tne,8
boz,tnn,8
boz,tny,8
boz,tok,8
boz,tou,8
boz,tow,8
boz,toz,8
boz,tpr,8
boz,tsn,8
boz,tsw,8
boz,umb,8
boz,urh,8
boz,vag,8
boz,vat,8
boz,ven,8
boz,vif,8
boz,wlf,8
boz,wmn,8
boz,wob,8
boz,wwa,8
boz,xho,8
boz,xsm,8
boz,yak,8
boz,yao,8
boz,yba,8
boz,yem,8
boz,yey,8
boz,ygd,8
boz,ykm,8
boz,yns,8
boz,yor,8
boz,zan,8
boz,zno,8
boz,zso,8
boz,zul,8
bpa,klb,2
bpa,mrg,2
bpa,ban,3
bpa,dab,3
bpa,gdf,3
bpa,giz,3
bpa,gnd,3
bpa,gud,3
bpa,hdi,3
bpa,hna,3
bpa,lmg,3
bpa,mda,3
bpa,mlg,3
bpa,mof,3
bpa,pod,3
bpa,ter,3
bpa,uld,3
bpa,bud,4
bpa,gdr,4
bpa,ktk,4
bpa,lag,4
bpa,mbr,4
bpa,mgu,4
bpa,anc,5
bpa,bad,5
bpa,bid,5
bpa,blq,5
bpa,dnw,5
bpa,goe,5
bpa,hau,5
bpa,ker,5
bpa,knk,5
bpa,kwm,5
bpa,lam,5
bpa,lel,5
bpa,mas,5
bpa,mig,5
bpa,miy,5
bpa,mko,5
bpa,mup,5
bpa,ngz,5
bpa,paa,5
bpa,per,5
bpa,ron,5
bpa,tan,5
bpa,tmk,5
bpa,aar,6
bpa,abb,6
bpa,abe,6
bpa,abh,6
bpa,abo,6
bpa,aeg,6
bpa,ael,6
bpa,agw,6
bpa,ahs,6
bpa,ako,6
bpa,amh,6
bpa,amr,6
bpa,ams,6
bpa,anl,6
bpa,apa,6
bpa,arg,6
bpa,arh,6
bpa,arj,6
bpa,arl,6
bpa,arn,6
bpa,arq,6
bpa,ars,6
bpa,arv,6
bpa,asy,6
bpa,atu,6
bpa,awn,6
bpa,bch,6
bpa,bej,6
bpa,bfg,6
bpa,bln,6
bpa,bma,6
bpa,bmz,6
bpa,bou,6
bpa,brf,6
bpa,brj,6
bpa,brn,6
bpa,bse,6
bpa,bsi,6
bpa,bth,6
bpa,bys,6
bpa,chh,6
bpa,cld,6
bpa,cop,6
bpa,dah,6
bpa,dha,6
bpa,dim,6
bpa,diz,6
bpa,dug,6
bpa,gam,6
bpa,gim,6
bpa,gor,6
bpa,hba,6
bpa,heb,6
bpa,hmr,6
bpa,hrr,6
bpa,hrs,6
bpa,irq,6
bpa,jib,6
bpa,kbl,6
bpa,kef,6
bpa,kem,6
bpa,kjr,6
bpa,kul,6
bpa,meh,6
bpa,mle,6
bpa,mlt,6
bpa,mma,6
bpa,moc,6
bpa,muh,6
bpa,naa,6
bpa,naj,6
bpa,nap,6
bpa,nsy,6
bpa,orb,6
bpa,orh,6
bpa,orw,6
bpa,owc,6
bpa,qaf,6
bpa,ren,6
bpa,sao,6
bpa,sid,6
bpa,sod,6
bpa,som,6
bpa,soq,6
bpa,ssh,6
bpa,tai,6
bpa,tas,6
bpa,tbe,6
bpa,tgh,6
bpa,tgr,6
bpa,tig,6
bpa,tsk,6
bpa,tug,6
bpa,wly,6
bpa,yms,6
bpa,zay,6
bpa,zen,6
bpb,bra,2
bpb,chr,2
bpb,cua,2
bpb,hln,2
bpb,hre,2
bpb,jeh,2
bpb,lov,2
bpb,mge,2
bpb,oi,2
bpb,rng,2
bpb,sap,2
bpb,sed,2
bpb,sre,2
bpb,sti,2
bpb,bru,3
bpb,brw,3
bpb,khm,3
bpb,ktu,3
bpb,pac,3
bpb,jah,4
bpb,khs,4
bpb,kmu,4
bpb,ksi,4
bpb,mhm,4
bpb,mlm,4
bpb,mon,4
bpb,muo,4
bpb,nca,4
bpb,nic,4
bpb,nkt,4
bpb,nnc,4
bpb,plg,4
bpb,puk,4
bpb,smj,4
bpb,sml,4
bpb,tmr,4
bpb,vie,4
bpb,bhu,5
bpb,gdb,5
bpb,ho,5
bpb,jun,5
bpb,khr,5
bpb,kku,5
bpb,mun,5
bpb,rem,5
bpb,sor,5
bpb,stl,5
bqb,abu,1
bqb,adk,1
bqb,aik,1
bqb,ain,1
bqb,atm,1
bqb,bgm,1
bqb,bur,1
bqb,cam,1
bqb,can,1
bqb,chi,1
bqb,cof,1
bqb,cqt,1
bqb,ctm,1
bqb,cyv,1
bqb,els,1
bqb,ess,1
bqb,ful,1
bqb,gku,1
bqb,gto,1
bqb,had,1
bqb,hat,1
bqb,irx,1
bqb,ito,1
bqb,klm,1
bqb,kri,1
bqb,krk,1
bqb,kuo,1
bqb,kus,1
bqb,kut,1
bqb,laa,1
bqb,lec,1
bqb,mll,1
bqb,mov,1
bqb,mpu,1
bqb,nag,1
bqb,nah,1
bqb,nat,1
bqb,niv,1
bqb,nvs,1
bqb,rik,1
bqb,sal,1
bqb,sdw,1
bqb,ser,1
bqb,shs,1
bqb,siu,1
bqb,sul,1
bqb,tap,1
bqb,tic,1
bqb,ton,1
bqb,tru,1
bqb,tsr,1
bqb,tun,1
bqb,urn,1
bqb,wao,1
bqb,was,1
bqb,wra,1
bqb,yah,1
bqb,yrc,1
bqb,yuc,1
bqb,zun,1
bqg,abu,1
bqg,adk,1
bqg,aik,1
bqg,ain,1
bqg,atm,1
bqg,bgm,1
bqg,bur,1
bqg,cam,1
bqg,can,1
bqg,chi,1
bqg,cof,1
bqg,cqt,1
bqg,ctm,1
bqg,cyv,1
bqg,els,1
bqg,ess,1
bqg,ful,1
bqg,gku,1
bqg,gto,1
bqg,had,1
bqg,hat,1
bqg,irx,1
bqg,ito,1
bqg,klm,1
bqg,kri,1
bqg,krk,1
bqg,kuo,1
bqg,kus,1
bqg,kut,1
bqg,laa,1
bqg,lec,1
bqg,mll,1
bqg,mov,1
bqg,mpu,1
bqg,nag,1
bqg,nah,1
bqg,nat,1
bqg,niv,1
bqg,nvs,1
bqg,rik,1
bqg,sal,1
bqg,sdw,1
bqg,ser,1
bqg,shs,1
bqg,siu,1
bqg,sul,1
bqg,tap,1
bqg,tic,1
bqg,ton,1
bqg,tru,1
bqg,tsr,1
bqg,tun,1
bqg,urn,1
bqg,wao,1
bqg,was,1
bqg,wra,1
bqg,yah,1
bqg,yrc,1
bqg,yuc,1
bqg,zun,1
bqh,abu,1
bqh,adk,1
bqh,aik,1
bqh,ain,1
bqh,atm,1
bqh,bgm,1
bqh,bur,1
bqh,cam,1
bqh,can,1
bqh,chi,1
bqh,cof,1
bqh,cqt,1
bqh,ctm,1
bqh,cyv,1
bqh,els,1
bqh,ess,1
bqh,ful,1
bqh,gku,1
bqh,gto,1
bqh,had,1
bqh,hat,1
bqh,irx,1
bqh,ito,1
bqh,klm,1
bqh,kri,1
bqh,krk,1
bqh,kuo,1
bqh,kus,1
bqh,kut,1
bqh,laa,1
bqh,lec,1
bqh,mll,1
bqh,mov,1
bqh,mpu,1
bqh,nag,1
bqh,nah,1
bqh,nat,1
bqh,niv,1
bqh,nvs,1
bqh,rik,1
bqh,sal,1
bqh,sdw,1
bqh,ser,1
bqh,shs,1
bqh,siu,1
bqh,sul,1
bqh,tap,1
bqh,tic,1
bqh,ton,1
bqh,tru,1
bqh,tsr,1
bqh,tun,1
bqh,urn,1
bqh,wao,1
bqh,was,1
bqh,wra,1
bqh,yah,1
bqh,yrc,1
bqh,yuc,1
bqh,zun,1
bqi,abu,1
bqi,adk,1
bqi,aik,1
bqi,ain,1
bqi,atm,1
bqi,bgm,1
bqi,bur,1
bqi,cam,1
bqi,can,1
bqi,chi,1
bqi,cof,1
bqi,cqt,1
bqi,ctm,1
bqi,cyv,1
bqi,els,1
bqi,ess,1
bqi,ful,1
bqi,gku,1
bqi,gto,1
bqi,had,1
bqi,hat,1
bqi,irx,1
bqi,ito,1
bqi,klm,1
bqi,kri,1
bqi,krk,1
bqi,kuo,1
bqi,kus,1
bqi,kut,1
bqi,laa,1
bqi,lec,1
bqi,mll,1
bqi,mov,1
bqi,mpu,1
bqi,nag,1
bqi,nah,1
bqi,nat,1
bqi,niv,1
bqi,nvs,1
bqi,rik,1
bqi,sal,1
bqi,sdw,1
bqi,ser,1
bqi,shs,1
bqi,siu,1
bqi,sul,1
bqi,tap,1
bqi,tic,1
bqi,ton,1
bqi,tru,1
bqi,tsr,1
bqi,tun,1
bqi,urn,1
bqi,wao,1
bqi,was,1
bqi,wra,1
bqi,yah,1
bqi,yrc,1
bqi,yuc,1
bqi,zun,1
bql,abu,1
bql,adk,1
bql,aik,1
bql,ain,1
bql,atm,1
bql,bgm,1
bql,bur,1
bql,cam,1
bql,can,1
bql,chi,1
bql,cof,1
bql,cqt,1
bql,ctm,1
bql,cyv,1
bql,els,1
bql,ess,1
bql,ful,1
bql,gku,1
bql,gto,1
bql,had,1
bql,hat,1
bql,irx,1
bql,ito,1
bql,klm,1
bql,kri,1
bql,krk,1
bql,kuo,1
bql,kus,1
bql,kut,1
bql,laa,1
bql,lec,1
bql,mll,1
bql,mov,1
bql,mpu,1
bql,nag,1
bql,nah,1
bql,nat,1
bql,niv,1
bql,nvs,1
bql,rik,1
bql,sal,1
bql,sdw,1
bql,ser,1
bql,shs,1
bql,siu,1
bql,sul,1
bql,tap,1
bql,tic,1
bql,ton,1
bql,tru,1
bql,tsr,1
bql,tun,1
bql,urn,1
bql,wao,1
bql,was,1
bql,wra,1
bql,yah,1
bql,yrc,1
bql,yuc,1
bql,zun,1
bqn,abu,1
bqn,adk,1
bqn,aik,1
bqn,ain,1
bqn,atm,1
bqn,bgm,1
bqn,bur,1
bqn,cam,1
bqn,can,1
bqn,chi,1
bqn,cof,1
bqn,cqt,1
bqn,ctm,1
bqn,cyv,1
bqn,els,1
bqn,ess,1
bqn,ful,1
bqn,gku,1
bqn,gto,1
bqn,had,1
bqn,hat,1
bqn,irx,1
bqn,ito,1
bqn,klm,1
bqn,kri,1
bqn,krk,1
bqn,kuo,1
bqn,kus,1
bqn,kut,1
bqn,laa,1
bqn,lec,1
bqn,mll,1
bqn,mov,1
bqn,mpu,1
bqn,nag,1
bqn,nah,1
bqn,nat,1
bqn,niv,1
bqn,nvs,1
bqn,rik,1
bqn,sal,1
bqn,sdw,1
bqn,ser,1
bqn,shs,1
bqn,siu,1
bqn,sul,1
bqn,tap,1
bqn,tic,1
bqn,ton,1
bqn,tru,1
bqn,tsr,1
bqn,tun,1
bqn,urn,1
bqn,wao,1
bqn,was,1
bqn,wra,1
bqn,yah,1
bqn,yrc,1
bqn,yuc,1
bqn,zun,1
bqo,abu,1
bqo,adk,1
bqo,aik,1
bqo,ain,1
bqo,atm,1
bqo,bgm,1
bqo,bur,1
bqo,cam,1
bqo,can,1
bqo,chi,1
bqo,cof,1
bqo,cqt,1
bqo,ctm,1
bqo,cyv,1
bqo,els,1
bqo,ess,1
bqo,ful,1
bqo,gku,1
bqo,gto,1
bqo,had,1
bqo,hat,1
bqo,irx,1
bqo,ito,1
bqo,klm,1
bqo,kri,1
bqo,krk,1
bqo,kuo,1
bqo,kus,1
bqo,kut,1
bqo,laa,1
bqo,lec,1
bqo,mll,1
bqo,mov,1
bqo,mpu,1
bqo,nag,1
bqo,nah,1
bqo,nat,1
bqo,niv,1
bqo,nvs,1
bqo,rik,1
bqo,sal,1
bqo,sdw,1
bqo,ser,1
bqo,shs,1
bqo,siu,1
bqo,sul,1
bqo,tap,1
bqo,tic,1
bqo,ton,1
bqo,tru,1
bqo,tsr,1
bqo,tun,1
bqo,urn,1
bqo,wao,1
bqo,was,1
bqo,wra,1
bqo,yah,1
bqo,yrc,1
bqo,yuc,1
bqo,zun,1
bqr,abu,1
bqr,adk,1
bqr,aik,1
bqr,ain,1
bqr,atm,1
bqr,bgm,1
bqr,bur,1
bqr,cam,1
bqr,can,1
bqr,chi,1
bqr,cof,1
bqr,cqt,1
bqr,ctm,1
bqr,cyv,1
bqr,els,1
bqr,ess,1
bqr,ful,1
bqr,gku,1
bqr,gto,1
bqr,had,1
bqr,hat,1
bqr,irx,1
bqr,ito,1
bqr,klm,1
bqr,kri,1
bqr,krk,1
bqr,kuo,1
bqr,kus,1
bqr,kut,1
bqr,laa,1
bqr,lec,1
bqr,mll,1
bqr,mov,1
bqr,mpu,1
bqr,nag,1
bqr,nah,1
bqr,nat,1
bqr,niv,1
bqr,nvs,1
bqr,rik,1
bqr,sal,1
bqr,sdw,1
bqr,ser,1
bqr,shs,1
bqr,siu,1
bqr,sul,1
bqr,tap,1
bqr,tic,1
bqr,ton,1
